controller,steps,record_start_step,first_timestamp,last_timestamp,exit_code,elapsed_s,fallback_count,facility_energy_kwh,pv_adjusted_grid_kwh,pv_adjusted_cost,peak_facility_kw,peak_grid_kw,tes_charge_energy_kwh_th,tes_discharge_energy_kwh_th,soc_min,soc_max,soc_final,zone_temp_min_c,zone_temp_max_c,temp_violation_threshold_c,temp_violation_degree_hours_27c,valid_comfort_flag,tes_set_mismatch_count,ite_set_mismatch_count,chiller_t_set_mismatch_count,safety_override_count,temp_guard_charge_block_count,actual_vs_predicted_chiller_power_mae_kw,tes_use_response_count,tes_source_response_count
tes_only_mpc,2880,17376,2024-07-01 00:00:00,2024-07-30 23:45:00,0,436.1131098999758,0,7101340.446073356,6714615.486073356,614320.4805617582,10769.754058264767,10728.153464088786,929490.4016905066,678504.6072516153,0.0,0.6768336740135968,0.23824252505220847,25.367876673484492,33.372127478802845,27.0,551.4382590525005,False,0,0,0,0,0,673.1156898631353,407,2455
