timestamp,step,solve_status,objective_value,solve_time_s,mip_gap,mode_index,predicted_peak_grid_kw,episode_peak_grid_so_far_kw
2025-07-01 00:00:00,0,optimal,17504.353090321772,0.24866469998960383,0.00026869796319241415,-1,18364.24,18000.0
2025-07-01 00:15:00,1,optimal,17460.07491566024,0.21014220001234207,0.0002852366843304208,-1,18626.62,18000.0
2025-07-01 00:30:00,2,optimal,17415.297491755602,0.20039949999772944,0.0003109852155879421,-1,20328.24,18000.0
2025-07-01 00:45:00,3,optimal,17373.30356554383,0.3084497000090778,0.00048520037875740465,-1,18364.24,18000.0
2025-07-01 01:00:00,4,optimal,17328.812802686003,0.3111136999941664,0.0004847487450700308,-1,18364.24,18000.0
2025-07-01 01:15:00,5,optimal,17338.891890978695,0.25509900000179186,0.0005050740815888967,-1,18626.619999999988,18000.0
2025-07-01 01:30:00,6,optimal,17370.566118674655,0.0378571000037482,0.001718207009277059,-1,20149.62,18000.0
2025-07-01 01:45:00,7,optimal,17368.62070772778,0.03543219999119174,0.0009452990703411261,-1,20149.62,18000.0
2025-07-01 02:00:00,8,optimal,17419.31753106217,0.03791379999893252,0.00314052579060522,-1,19635.24,18000.0
2025-07-01 02:15:00,9,optimal,17428.820365798998,0.03470459999516606,0.0016008477303432365,-1,19635.24,18000.0
2025-07-01 02:30:00,10,optimal,17470.943224111666,0.03992949999519624,0.0018737898571900972,-1,19635.24,18000.0
2025-07-01 02:45:00,11,optimal,17481.348316660802,0.21214869999676012,0.0002476262236560095,-1,18626.620000000017,18000.0
2025-07-01 03:00:00,12,optimal,17526.649180557473,0.03681000000506174,0.0005254753964381919,-1,20149.62,18000.0
2025-07-01 03:15:00,13,optimal,17572.807764752415,0.03354570000374224,0.00030644204236827233,-1,20328.24,18000.0
2025-07-01 03:30:00,14,optimal,17635.142035018263,0.036614900003769435,0.0009393725061264725,-1,20149.62,18000.0
2025-07-01 03:45:00,15,optimal,17675.533274110556,0.24759470000572037,0.00028673762116648524,-1,20328.24,18000.0
2025-07-01 04:00:00,16,optimal,17729.516115332364,0.4145783999993,0.00036321052060195373,-1,20328.240000000005,18000.0
2025-07-01 04:15:00,17,optimal,17795.926277250303,0.34341720001248177,0.000365001150975034,-1,20328.24,18000.0
2025-07-01 04:30:00,18,optimal,17868.27772314811,0.39247510000132024,0.0006494377198045659,-1,20328.24,18000.0
2025-07-01 04:45:00,19,optimal,17931.31449100607,0.2993218000046909,0.00036453238569086893,-1,20328.24,18000.0
2025-07-01 05:00:00,20,optimal,18022.175648472,0.03860399998666253,0.0015790973713971394,-1,20149.62,18000.0
2025-07-01 05:15:00,21,optimal,18221.547693665565,0.03791480000654701,0.004044472971602078,-1,20149.62,18000.0
2025-07-01 05:30:00,22,optimal,18336.98922892354,0.03780360000382643,0.0018504444380102935,-1,20149.62,18000.0
2025-07-01 05:45:00,23,optimal,18478.399877585704,0.03786260000197217,0.0010364954981136258,-1,20255.34,18000.0
2025-07-01 06:00:00,24,optimal,18624.249645659456,0.3644662000006065,0.00042131419350186893,-1,20328.24,18000.0
2025-07-01 06:15:00,25,optimal,18799.82237568475,0.03538980000303127,0.0007508839586355608,-1,20328.24,18000.0
2025-07-01 06:30:00,26,optimal,18978.77641373346,0.036434099994949065,0.0012006840373346758,-1,20328.24,18000.0
2025-07-01 06:45:00,27,optimal,19136.60805296736,0.039726100003463216,0.00047755861751510654,2,20842.62,20842.62
2025-07-01 07:00:00,28,optimal,19242.602781465408,0.24412469999515451,0.00020930744083579446,2,20328.24,20842.62
2025-07-01 07:15:00,29,optimal,19411.301167463993,0.2172846000030404,0.00021628009721316236,2,20255.34,20842.62
2025-07-01 07:30:00,30,optimal,19585.339783741652,0.2550716000114335,0.0002076072012976506,2,20255.34,20842.62
2025-07-01 07:45:00,31,optimal,19760.075814475713,0.07294019999972079,0.00017094208743744012,-1,20255.34,20842.62
2025-07-01 08:00:00,32,optimal,20018.151236850445,0.03754220000701025,0.0020769670019754206,-1,20255.34,20842.62
