controller,steps,record_start_step,first_timestamp,last_timestamp,exit_code,elapsed_s,fallback_count,facility_energy_kwh,pv_adjusted_grid_kwh,pv_adjusted_cost,peak_facility_kw,peak_grid_kw,tes_charge_energy_kwh_th,tes_discharge_energy_kwh_th,soc_min,soc_max,soc_final,zone_temp_min_c,zone_temp_max_c,temp_violation_threshold_c,temp_violation_degree_hours_27c,valid_comfort_flag,tes_set_mismatch_count,ite_set_mismatch_count,chiller_t_set_mismatch_count,safety_override_count,temp_guard_charge_block_count,actual_vs_predicted_chiller_power_mae_kw,tes_use_response_count,tes_source_response_count
io_coupled_mpc,2880,8640,2024-04-01 00:00:00,2024-04-30 23:45:00,0,434.2851035000058,0,7208859.810772422,6390634.5307724215,549473.3454809915,10842.61394886116,10842.61394886116,430894.02579692705,289090.47901978524,0.0,0.6861099860521839,0.17413813699728276,25.14660842693482,32.98595407981013,27.0,467.3037113768414,False,0,0,0,1671,1603,633.9635371983974,178,1058
