step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_written
49,17425,2024-07-01 12:15:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
50,17426,2024-07-01 12:30:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
51,17427,2024-07-01 12:45:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
52,17428,2024-07-01 13:00:00,no_mpc,0.083,2821.08,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
53,17429,2024-07-01 13:15:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
54,17430,2024-07-01 13:30:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
55,17431,2024-07-01 13:45:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
56,17432,2024-07-01 14:00:00,no_mpc,0.083,1777.74,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
57,17433,2024-07-01 14:15:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
58,17434,2024-07-01 14:30:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
59,17435,2024-07-01 14:45:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
60,17436,2024-07-01 15:00:00,no_mpc,0.083,1420.5,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
61,17437,2024-07-01 15:15:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
62,17438,2024-07-01 15:30:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
63,17439,2024-07-01 15:45:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
64,17440,2024-07-01 16:00:00,no_mpc,0.083,834.66,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
65,17441,2024-07-01 16:15:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
66,17442,2024-07-01 16:30:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
67,17443,2024-07-01 16:45:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
68,17444,2024-07-01 17:00:00,no_mpc,0.165,358.26,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
69,17445,2024-07-01 17:15:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
70,17446,2024-07-01 17:30:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
71,17447,2024-07-01 17:45:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
72,17448,2024-07-01 18:00:00,no_mpc,0.165,81.48,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
73,17449,2024-07-01 18:15:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
74,17450,2024-07-01 18:30:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
75,17451,2024-07-01 18:45:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
76,17452,2024-07-01 19:00:00,no_mpc,0.2,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
77,17453,2024-07-01 19:15:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
78,17454,2024-07-01 19:30:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
79,17455,2024-07-01 19:45:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
80,17456,2024-07-01 20:00:00,no_mpc,0.2,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
81,17457,2024-07-01 20:15:00,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
