timestamp,outdoor_temp_c,outdoor_wetbulb_c,zone_temp_c
2025-01-01 00:00:00,10.125,7.899808527475675,25.17870809711075
2025-01-01 00:15:00,9.75,7.308553608178469,25.178385543420635
2025-01-01 00:30:00,9.375,6.7219120031310124,25.178143908957036
2025-01-01 00:45:00,9.0,6.14000649458735,25.17791601895007
2025-01-01 01:00:00,9.0,6.2498667378532575,25.17773268549145
2025-01-01 01:15:00,9.0,6.359353044274172,25.1775759064564
2025-01-01 01:30:00,9.0,6.468467188101131,25.17744698758017
2025-01-01 01:45:00,9.0,6.577206405067748,25.17734227554884
2025-01-01 02:00:00,8.45,5.994472233952503,25.177198520441824
2025-01-01 02:15:00,7.9,5.4151890562643,25.177050629479908
2025-01-01 02:30:00,7.35,4.839310665021887,25.17690485104044
2025-01-01 02:45:00,6.8,4.2667986585263495,25.17675972900285
2025-01-01 03:00:00,7.35,4.73721097594007,25.176749528222807
2025-01-01 03:15:00,7.9,5.20620677749784,25.17682462576792
2025-01-01 03:30:00,8.45,5.673804403331827,25.17697922393847
2025-01-01 03:45:00,9.0,6.14000649458735,25.177209041607245
2025-01-01 04:00:00,9.0,6.14000649458735,25.177429587196468
2025-01-01 04:15:00,9.0,6.14000649458735,25.177643778959123
2025-01-01 04:30:00,9.0,6.14000649458735,25.177841399628477
2025-01-01 04:45:00,9.0,6.14000649458735,25.178017704217527
2025-01-01 05:00:00,9.25,6.363119703367629,25.17819848696197
2025-01-01 05:15:00,9.5,6.586169762300474,25.17836466966973
2025-01-01 05:30:00,9.75,6.809161544344452,25.1785162521312
2025-01-01 05:45:00,10.0,7.032104056835726,25.17865565458874
2025-01-01 06:00:00,10.0,6.756125678246814,25.178757502490907
2025-01-01 06:15:00,10.0,6.477733710589886,25.17884243234594
2025-01-01 06:30:00,10.0,6.196893901054548,25.178917004907237
2025-01-01 06:45:00,10.0,5.913576278899608,25.17898338386421
2025-01-01 07:00:00,10.0,5.984640624521844,25.17904199962106
2025-01-01 07:15:00,10.0,6.0555496199656815,25.17909678107985
2025-01-01 07:30:00,10.0,6.126298969275035,25.17915853901402
2025-01-01 07:45:00,10.0,6.196893901054548,25.179233241686607
2025-01-01 08:00:00,9.7,6.03684090203034,25.179292008290048
2025-01-01 08:15:00,9.4,5.873826313843937,25.179356085937982
2025-01-01 08:30:00,9.1,5.707903946961186,25.179434248772367
2025-01-01 08:45:00,8.8,5.539108181599237,25.1795252137739
2025-01-01 09:00:00,9.1,5.707903946961186,25.17969070331561
2025-01-01 09:15:00,9.4,5.873826313843937,25.179888914758227
2025-01-01 09:30:00,9.7,6.03684090203034,25.180112939083926
2025-01-01 09:45:00,10.0,6.196893901054548,25.180366687742477
2025-01-01 10:00:00,10.25,6.173121639617351,25.180647653442648
2025-01-01 10:15:00,10.5,6.142606209495185,25.180960833784592
2025-01-01 10:30:00,10.75,6.105158169407642,25.181312891636274
2025-01-01 10:45:00,11.0,6.060588978806875,25.181704523377967
2025-01-01 11:00:00,11.25,6.245917564963916,25.182129116736377
2025-01-01 11:15:00,11.5,6.430683886190888,25.182574668523824
2025-01-01 11:30:00,11.75,6.614885835631261,25.183040251218205
2025-01-01 11:45:00,12.0,6.798518984516064,25.183531684179137
2025-01-01 12:00:00,12.25,6.701223036858477,25.18405253468131
2025-01-01 12:15:00,12.5,6.594064533211706,25.18460370615999
2025-01-01 12:30:00,12.75,6.476710642470152,25.185176286134748
2025-01-01 12:45:00,13.0,6.348796074899743,25.185758683276944
2025-01-01 13:00:00,13.0,6.43435899605492,25.186319361361388
2025-01-01 13:15:00,13.0,6.5196922434579125,25.186871207837733
2025-01-01 13:30:00,13.0,6.604798995584414,25.187407136498127
2025-01-01 13:45:00,13.0,6.689677697362613,25.18791474630722
2025-01-01 14:00:00,13.025,6.629643826286235,25.188378731627093
2025-01-01 14:15:00,13.05,6.569379324878774,25.18878139494389
2025-01-01 14:30:00,13.075,6.508880101243479,25.18910986977216
2025-01-01 14:45:00,13.1,6.44814381870067,25.189364412728533
2025-01-01 15:00:00,13.325,6.785619589270317,25.18958314244864
2025-01-01 15:15:00,13.55,7.125565913111759,25.189772067898705
2025-01-01 15:30:00,13.775,7.46795626759801,25.18992705190024
2025-01-01 15:45:00,14.0,7.812760836273694,25.1900444125138
2025-01-01 16:00:00,14.0,7.725320039752339,25.190074938273984
2025-01-01 16:15:00,14.0,7.637629601789846,25.19000744535216
2025-01-01 16:30:00,14.0,7.54969526260004,25.189826916034495
2025-01-01 16:45:00,14.0,7.461511660797491,25.189528342473448
2025-01-01 17:00:00,13.65,7.226010140021343,25.18908992872058
2025-01-01 17:15:00,13.3,6.989279400048455,25.188560643761143
2025-01-01 17:30:00,12.95,6.751321070207438,25.18797726970584
2025-01-01 17:45:00,12.6,6.512136743199245,25.18734303524295
2025-01-01 18:00:00,12.7,6.723114394627581,25.186710930043944
2025-01-01 18:15:00,12.8,6.934864679452801,25.18607994094692
2025-01-01 18:30:00,12.9,7.147373882446858,25.185471123027604
2025-01-01 18:45:00,13.0,7.360633800989248,25.184899917161587
2025-01-01 19:00:00,13.0,7.360633800989248,25.18436500308241
2025-01-01 19:15:00,13.0,7.360633800989248,25.18387989020516
2025-01-01 19:30:00,13.0,7.360633800989248,25.183448104126047
2025-01-01 19:45:00,13.0,7.360633800989248,25.183068326806
2025-01-01 20:00:00,12.45,7.221395346295428,25.18267622793475
2025-01-01 20:15:00,11.9,7.065165944030042,25.182292247747693
2025-01-01 20:30:00,11.35,6.892615400500056,25.18191678408144
2025-01-01 20:45:00,10.8,6.704351884200442,25.18154786506611
2025-01-01 21:00:00,11.35,7.2420944299076355,25.181304126742432
2025-01-01 21:15:00,11.9,7.782632830276776,25.181113920993543
2025-01-01 21:30:00,12.45,8.326026434356306,25.18095860125835
2025-01-01 21:45:00,13.0,8.8723117747682,25.180833962718133
2025-01-01 22:00:00,12.75,8.891504221090022,25.18065331537943
2025-01-01 22:15:00,12.5,8.904510192166715,25.18047404529573
2025-01-01 22:30:00,12.25,8.911491609121155,25.180305774562928
2025-01-01 22:45:00,12.0,8.912593254131172,25.18014772370904
2025-01-01 23:00:00,11.625,8.821724067341025,25.179983450874538
2025-01-01 23:15:00,11.25,8.721755252506876,25.179817500746672
2025-01-01 23:30:00,10.875,8.612949644769795,25.17964941756981
2025-01-01 23:45:00,10.5,8.4955550806549,25.17947826553696
2025-01-02 00:00:00,10.875,8.704895014048166,25.17938538586924
2025-01-02 00:15:00,11.25,8.909504881405573,25.17932293553656
2025-01-02 00:30:00,11.625,9.109293755964122,25.179279048551408
2025-01-02 00:45:00,12.0,9.304164593556193,25.179251797560784
2025-01-02 01:00:00,12.0,9.304164593556193,25.17920021921152
2025-01-02 01:15:00,12.0,9.304164593556193,25.179151228439224
2025-01-02 01:30:00,12.0,9.304164593556193,25.179107588986884
2025-01-02 01:45:00,12.0,9.304164593556193,25.17906833764838
2025-01-02 02:00:00,11.6,9.15763564772055,25.178991013753272
2025-01-02 02:15:00,11.2,9.0029622499041,25.178902571911923
2025-01-02 02:30:00,10.8,8.840356226587549,25.178809809026323
2025-01-02 02:45:00,10.4,8.670013864492681,25.178713361785253
2025-01-02 03:00:00,10.8,8.840356226587549,25.17870685339812
2025-01-02 03:15:00,11.2,9.0029622499041,25.178749132077684
2025-01-02 03:30:00,11.6,9.15763564772055,25.178835853285715
2025-01-02 03:45:00,12.0,9.304164593556193,25.17896353193097
2025-01-02 04:00:00,12.0,9.304164593556193,25.179072956339283
2025-01-02 04:15:00,12.0,9.304164593556193,25.179169928099306
2025-01-02 04:30:00,12.0,9.304164593556193,25.179250177712134
2025-01-02 04:45:00,12.0,9.304164593556193,25.179311946804845
2025-01-02 05:00:00,11.775,8.8598182487166,25.179333420418335
2025-01-02 05:15:00,11.55,8.417936378516066,25.17934278298405
2025-01-02 05:30:00,11.325,7.97860722759353,25.1793502408047
2025-01-02 05:45:00,11.1,7.541912669000751,25.179357350480533
2025-01-02 06:00:00,11.325,7.881570774372499,25.179410581562102
2025-01-02 06:15:00,11.55,8.22325648866753,25.17947281354534
2025-01-02 06:30:00,11.775,8.566938118153603,25.179533210338597
2025-01-02 06:45:00,12.0,8.912593254131172,25.17958979403063
2025-01-02 07:00:00,11.75,8.907957335419908,25.17959330358512
2025-01-02 07:15:00,11.5,8.897720322090452,25.179579264961784
2025-01-02 07:30:00,11.25,8.882019860189583,25.179569276084926
2025-01-02 07:45:00,11.0,8.860974251767795,25.17959458329953
2025-01-02 08:00:00,11.175,8.627825486925694,25.17973341876996
2025-01-02 08:15:00,11.35,8.38510775106565,25.179984640938358
2025-01-02 08:30:00,11.525,8.132500974359749,25.180354921755043
2025-01-02 08:45:00,11.7,7.869671092197396,25.180832659745597
2025-01-02 09:00:00,11.775,8.229128999934899,25.181381989072985
2025-01-02 09:15:00,11.85,8.588059188446698,25.181674618194243
2025-01-02 09:30:00,11.925,8.94641500340277,25.18164209366272
2025-01-02 09:45:00,12.0,9.304164593556193,25.1815028024542
2025-01-02 10:00:00,12.25,9.309557580568358,25.181370375365148
2025-01-02 10:15:00,12.5,9.30924559532309,25.18125071343928
2025-01-02 10:30:00,12.75,9.303081797343324,25.181146457078427
2025-01-02 10:45:00,13.0,9.290923350791845,25.18106241744563
2025-01-02 11:00:00,13.35,9.336834586405638,25.181012549505624
2025-01-02 11:15:00,13.7,9.374112643983572,25.18098974353975
2025-01-02 11:30:00,14.05,9.402492582902264,25.180990930561677
2025-01-02 11:45:00,14.4,9.42170116238008,25.18100857286592
2025-01-02 12:00:00,14.55,9.31327459433776,25.181014129026725
2025-01-02 12:15:00,14.7,9.199929202878163,25.18101586732208
2025-01-02 12:30:00,14.85,9.081534365173535,25.18101473934121
2025-01-02 12:45:00,15.0,8.957963626088315,25.181010099781236
2025-01-02 13:00:00,15.5,9.295295473358031,25.181050217642404
2025-01-02 13:15:00,16.0,9.629831872263274,25.18112154119748
2025-01-02 13:30:00,16.5,9.96155990712762,25.18122242590427
2025-01-02 13:45:00,17.0,10.290448271675816,25.181349116537007
2025-01-02 14:00:00,17.125,10.392796331717244,25.18145230567608
2025-01-02 14:15:00,17.25,10.495126495257272,25.18154928665292
2025-01-02 14:30:00,17.375,10.597441983661083,25.18164344854825
2025-01-02 14:45:00,17.5,10.699741992101956,25.181734556895588
2025-01-02 15:00:00,17.625,10.89312810517909,25.181824887393432
2025-01-02 15:15:00,17.75,11.08721132789718,25.18191619810726
2025-01-02 15:30:00,17.875,11.281989721993384,25.182008820646995
2025-01-02 15:45:00,18.0,11.477452437967312,25.18210252487585
2025-01-02 16:00:00,18.0,11.477452437967312,25.182178385440128
2025-01-02 16:15:00,18.0,11.477452437967312,25.1822405919294
2025-01-02 16:30:00,18.0,11.477452437967312,25.1822876923642
2025-01-02 16:45:00,18.0,11.477452437967312,25.1823235339388
2025-01-02 17:00:00,17.75,11.479258017377033,25.182325024486698
2025-01-02 17:15:00,17.5,11.475864172959264,25.18231071112479
2025-01-02 17:30:00,17.25,11.467394808965269,25.18228716618872
2025-01-02 17:45:00,17.0,11.453964218792173,25.182255878142428
2025-01-02 18:00:00,16.75,11.490270693625096,25.18222090349709
2025-01-02 18:15:00,16.5,11.52053630332611,25.182184605436944
2025-01-02 18:30:00,16.25,11.544910557415758,25.18214774149822
2025-01-02 18:45:00,16.0,11.563545267798926,25.182110495512227
2025-01-02 19:00:00,15.75,11.46397263955684,25.18207023580141
2025-01-02 19:15:00,15.5,11.361920717601327,25.182025075756098
2025-01-02 19:30:00,15.25,11.25741961387626,25.18197204327492
2025-01-02 19:45:00,15.0,11.150507190596722,25.181911647466386
2025-01-02 20:00:00,14.875,11.04394861823002,25.18185751216146
2025-01-02 20:15:00,14.75,10.937371604643662,25.18180175956251
2025-01-02 20:30:00,14.625,10.830786103979664,25.18174262917252
2025-01-02 20:45:00,14.5,10.724182396807375,25.181677696088126
2025-01-02 21:00:00,14.375,10.611358057098617,25.18160985771148
2025-01-02 21:15:00,14.25,10.498526427663252,25.18154050030024
2025-01-02 21:30:00,14.125,10.385681107451502,25.181469817927237
2025-01-02 21:45:00,14.0,10.272830891395609,25.18139800602187
2025-01-02 22:00:00,14.0,10.380038652522972,25.181347093607897
2025-01-02 22:15:00,14.0,10.486864596804438,25.181310956318395
2025-01-02 22:30:00,14.0,10.59330648872686,25.181287292673584
2025-01-02 22:45:00,14.0,10.6993708035621,25.181275242040705
2025-01-02 23:00:00,13.85,10.568815441071909,25.18125179983894
2025-01-02 23:15:00,13.7,10.438241103858024,25.18122085252101
2025-01-02 23:30:00,13.55,10.30764697517839,25.18118244451041
2025-01-02 23:45:00,13.4,10.177032705459965,25.181136503378312
