timestamp,it_load_kw,base_facility_kw,chiller_cooling_kw,chiller_electricity_kw
2025-05-19 13:00:00,7708.9735703004135,9939.802224204472,6853.014978907391,2230.828653904058
2025-05-19 13:15:00,7707.2385868260135,9944.159202753972,6853.283694471847,2236.920615927958
2025-05-19 13:30:00,7705.6789162530185,9948.329927307735,6853.441238182208,2242.651011054717
2025-05-19 13:45:00,7704.299537388866,9952.303081770242,6853.543309489626,2248.003544381376
2025-05-19 14:00:00,7712.935315964182,9956.112732044374,6851.693855643801,2243.1774160801915
2025-05-19 14:15:00,7714.809271440299,9952.802368110615,6850.769153695171,2237.9930966703155
2025-05-19 14:30:00,7716.514733114322,9949.50839085546,6850.330460687613,2232.993657741139
2025-05-19 14:45:00,7718.288049480813,9946.374630922728,6850.0905989011135,2228.086581441915
2025-05-19 15:00:00,7709.308634416368,9942.735917372212,6853.653615913794,2233.4272829558445
2025-05-19 15:15:00,7707.455524176172,9946.285853798909,6855.331861423001,2238.8303296227364
2025-05-19 15:30:00,7707.919259953176,9954.119899380525,6862.935770508296,2246.2006394273485
2025-05-19 15:45:00,7706.036964443409,9956.297267171632,6860.342808566592,2250.2603027282235
2025-05-19 16:00:00,7709.17189852834,9958.643567514204,6856.928998342268,2249.471668985864
2025-05-19 16:15:00,7709.108912869706,9958.071249102191,6855.376429650885,2248.962336232485
2025-05-19 16:30:00,7708.989227983582,9957.718670223723,6854.666512921729,2248.7294422401405
2025-05-19 16:45:00,7708.893974124854,9957.502872645326,6854.299066761673,2248.6088985204715
2025-05-19 17:00:00,7711.135439949101,9956.305759151024,6850.613882483089,2245.1703192019227
2025-05-19 17:15:00,7712.217250475904,9954.140174537286,6848.821079727355,2241.9229240613827
2025-05-19 17:30:00,7713.421052358311,9952.1409989883,6848.004939225485,2238.719946629989
2025-05-19 17:45:00,7714.761982160913,9950.147127175602,6847.5841849662565,2235.385145014689
2025-05-19 18:00:00,7712.511180220314,9949.986757889008,6854.249349540709,2237.475577668694
