step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_before_safety,safety_override,safety_reason,q_tes_net_kw_th
7165,7165,2024-03-16 15:15:00,mpc,0.029,0.0,0.4391078466458897,-0.3287693975778081,0.0,8310.35356509043,optimal_relaxed_modes,0.0012781999539583921,False,,-0.3287693975778081,False,,1479.4622891001363
7166,7166,2024-03-16 15:30:00,mpc,0.029,0.0,0.44803335822987655,-0.016971064616189527,0.0,6907.227958027487,optimal_relaxed_modes,0.001196000026538968,False,,-0.016971064616189527,False,,76.36979077285287
7167,7167,2024-03-16 15:45:00,mpc,0.029,0.0,0.4793310095123837,1.0,0.0,2330.831743772763,optimal_relaxed_modes,0.0012259000213816762,False,,1.0,False,,-4500.0
7168,7168,2024-03-16 16:00:00,mpc,0.083,577.68,0.5083586289546409,1.0,0.0,2330.6828694130672,optimal_relaxed_modes,0.0011645000195130706,False,,1.0,False,,-4500.0
7169,7169,2024-03-16 16:15:00,mpc,0.029,0.0,0.5135580743662777,1.0,0.0,2330.466054549818,optimal_relaxed_modes,0.0012176999589428306,False,,1.0,False,,-4500.0
7170,7170,2024-03-16 16:30:00,mpc,0.029,0.0,0.5045781616634524,1.0,0.0,2330.2587765657354,optimal_relaxed_modes,0.0011700999457389116,False,,1.0,False,,-4500.0
7171,7171,2024-03-16 16:45:00,mpc,0.029,0.0,0.49576790326213127,1.0,0.0,2330.0850118588723,optimal_relaxed_modes,0.0011973000364378095,False,,1.0,False,,-4500.0
7172,7172,2024-03-16 17:00:00,mpc,0.15,139.38,0.4872224293682851,1.0,0.0,2329.9900978864353,optimal_relaxed_modes,0.001185599947348237,False,,1.0,False,,-4500.0
7173,7173,2024-03-16 17:15:00,mpc,0.029,0.0,0.4789419902317396,1.0,0.0,2329.928126408726,optimal_relaxed_modes,0.0018880999414250255,False,,1.0,False,,-4500.0
7174,7174,2024-03-16 17:30:00,mpc,0.029,0.0,0.4709207878844739,0.7781617278113987,0.0,3328.1555279540858,optimal_relaxed_modes,0.00129210005979985,False,,0.7781617278113987,False,,-3501.7277751512943
7175,7175,2024-03-16 17:45:00,mpc,0.029,0.0,0.4631513184002906,0.510306360146783,0.0,4533.47178735605,optimal_relaxed_modes,0.001261599943973124,False,,0.510306360146783,False,,-2296.3786206605237
7176,7176,2024-03-16 18:00:00,mpc,0.15,0.0,0.45562585694685814,1.0,0.0,2329.795450256398,optimal_relaxed_modes,0.0012159000616520643,False,,1.0,False,,-4500.0
7177,7177,2024-03-16 18:15:00,mpc,0.029,0.0,0.4483364727692589,-0.007449568773588099,0.0,6863.262011295422,optimal_relaxed_modes,0.0012044000905007124,False,,-0.007449568773588099,False,,33.52305948114645
7178,7178,2024-03-16 18:30:00,mpc,0.029,0.0,0.44127541951578325,-0.2507318182813504,0.0,7957.980064487471,optimal_relaxed_modes,0.0012083000037819147,False,,-0.2507318182813504,False,,1128.2931822660767
7179,7179,2024-03-16 18:45:00,mpc,0.029,0.0,0.4580331883317334,0.33276717650122495,0.0,5332.188262483672,optimal_relaxed_modes,0.0012803999707102776,False,,0.33276717650122495,False,,-1497.4522942555122
7180,7180,2024-03-16 19:00:00,mpc,0.18,0.0,0.48876780734350184,1.0,0.0,2329.6151000450836,optimal_relaxed_modes,0.0012681999942287803,False,,1.0,False,,-4500.0
7181,7181,2024-03-16 19:15:00,mpc,0.029,0.0,0.4951500227873015,1.0,0.0,2329.598199933572,optimal_relaxed_modes,0.0012559000169858336,False,,1.0,False,,-4500.0
7182,7182,2024-03-16 19:30:00,mpc,0.029,0.0,0.48675349428161474,1.0,0.0,2329.585621351366,optimal_relaxed_modes,0.0013253999641165137,False,,1.0,False,,-4500.0
7183,7183,2024-03-16 19:45:00,mpc,0.029,0.0,0.47850790897396644,1.0,0.0,2329.576000990569,optimal_relaxed_modes,0.0012780000688508153,False,,1.0,False,,-4500.0
7184,7184,2024-03-16 20:00:00,mpc,0.18,0.0,0.47050824903719984,1.0,0.0,2329.542800538007,optimal_relaxed_modes,0.001213999930769205,False,,1.0,False,,-4500.0
7185,7185,2024-03-16 20:15:00,mpc,0.029,0.0,0.46275601127594923,0.49325050040128393,0.0,4609.875159549311,optimal_relaxed_modes,0.0012125999201089144,False,,0.49325050040128393,False,,-2219.6272518057776
7186,7186,2024-03-16 20:30:00,mpc,0.029,0.0,0.45524623380886675,0.23435021571110418,0.0,5774.882799863781,optimal_relaxed_modes,0.0011819000355899334,False,,0.23435021571110418,False,,-1054.5759706999688
7187,7187,2024-03-16 20:45:00,mpc,0.029,0.0,0.4479720647678773,-0.016374580337787038,0.0,6903.098252611897,optimal_relaxed_modes,0.0013340000296011567,False,,-0.016374580337787038,False,,73.68561152004168
7188,7188,2024-03-16 21:00:00,mpc,0.15,0.0,0.45638420368945376,1.0,0.0,2329.4157305741655,optimal_relaxed_modes,0.0012184000806882977,False,,1.0,False,,-4500.0
7189,7189,2024-03-16 21:15:00,mpc,0.029,0.0,0.4789016781750052,1.0,0.0,2329.43649391743,optimal_relaxed_modes,0.0011975999223068357,False,,1.0,False,,-4500.0
7190,7190,2024-03-16 21:30:00,mpc,0.029,0.0,0.48533744918876226,1.0,0.0,2329.467797405603,optimal_relaxed_modes,0.0012372999917715788,False,,1.0,False,,-4500.0
7191,7191,2024-03-16 21:45:00,mpc,0.029,0.0,0.4771650558688074,0.9970025399249393,0.0,2342.996343813598,optimal_relaxed_modes,0.0013540000654757023,False,,0.9970025399249393,False,,-4486.511429662227
7192,7192,2024-03-16 22:00:00,mpc,0.083,0.0,0.4691948845158889,1.0,0.0,2329.4941018205373,optimal_relaxed_modes,0.0012476000702008605,False,,1.0,False,,-4500.0
7193,7193,2024-03-16 22:15:00,mpc,0.029,0.0,0.4614775455602085,1.0,0.0,2329.4640494938276,optimal_relaxed_modes,0.0013270999770611525,False,,1.0,False,,-4500.0
7194,7194,2024-03-16 22:30:00,mpc,0.029,0.0,0.45400344831990813,1.0,0.0,2329.4266167842243,optimal_relaxed_modes,0.0012937999563291669,False,,1.0,False,,-4500.0
7195,7195,2024-03-16 22:45:00,mpc,0.029,0.0,0.4467643689730492,1.0,0.0,2329.384219704104,optimal_relaxed_modes,0.0012389000039547682,False,,1.0,False,,-4500.0
7196,7196,2024-03-16 23:00:00,mpc,0.083,0.0,0.43975277618244524,1.0,0.0,2329.3852820201,optimal_relaxed_modes,0.0012541000032797456,False,,1.0,False,,-4500.0
7197,7197,2024-03-16 23:15:00,mpc,0.029,0.0,0.4329613061910426,1.0,0.0,2329.396168167643,optimal_relaxed_modes,0.0012860000133514404,False,,1.0,False,,-4500.0
7198,7198,2024-03-16 23:30:00,mpc,0.029,0.0,0.4263828266661683,1.0,0.0,2329.4076194214094,optimal_relaxed_modes,0.0012020999565720558,False,,1.0,False,,-4500.0
7199,7199,2024-03-16 23:45:00,mpc,0.029,0.0,0.4200106420817621,1.0,0.0,2329.417309542863,optimal_relaxed_modes,0.0012184999650344253,False,,1.0,False,,-4500.0
7200,7200,2024-03-17 00:00:00,mpc,0.029,0.0,0.4138383054226806,1.0,0.0,2329.43960334624,optimal_relaxed_modes,0.0017877999925985932,False,,1.0,False,,-4500.0
7201,7201,2024-03-17 00:15:00,mpc,0.029,0.0,0.40785878012925453,1.0,0.0,2329.467936681129,optimal_relaxed_modes,0.0013159000081941485,False,,1.0,False,,-4500.0
7202,7202,2024-03-17 00:30:00,mpc,0.029,0.0,0.40206515105973883,1.0,0.0,2329.5018886283524,optimal_relaxed_modes,0.001256300020031631,False,,1.0,False,,-4500.0
7203,7203,2024-03-17 00:45:00,mpc,0.029,0.0,0.3964514869036444,1.0,0.0,2329.5417677033374,optimal_relaxed_modes,0.00123559997882694,False,,1.0,False,,-4500.0
7204,7204,2024-03-17 01:00:00,mpc,0.029,0.0,0.39101213019669023,1.0,0.0,2329.561603642248,optimal_relaxed_modes,0.001260999939404428,False,,1.0,False,,-4500.0
7205,7205,2024-03-17 01:15:00,mpc,0.029,0.0,0.38574219239341323,1.0,0.0,2329.5767154377945,optimal_relaxed_modes,0.0012238000053912401,False,,1.0,False,,-4500.0
7206,7206,2024-03-17 01:30:00,mpc,0.029,0.0,0.38063701655985505,1.0,0.0,2329.5901198315014,optimal_relaxed_modes,0.0012224999954923987,False,,1.0,False,,-4500.0
7207,7207,2024-03-17 01:45:00,mpc,0.029,0.0,0.37569152481288737,1.0,0.0,2329.602203511812,optimal_relaxed_modes,0.001274899928830564,False,,1.0,False,,-4500.0
7208,7208,2024-03-17 02:00:00,mpc,0.029,0.0,0.3709007273883974,0.8551895916451714,0.0,2981.215528800396,optimal_relaxed_modes,0.0012509999796748161,False,,0.8551895916451714,False,,-3848.353162403271
7209,7209,2024-03-17 02:15:00,mpc,0.029,0.0,0.366260753862466,0.6941323593978536,0.0,3705.921265619623,optimal_relaxed_modes,0.001197099918499589,False,,0.6941323593978536,False,,-3123.595617290341
7210,7210,2024-03-17 02:30:00,mpc,0.029,0.0,0.36176797858969534,0.5381774829285144,0.0,4407.654642531749,optimal_relaxed_modes,0.00120449997484684,False,,0.5381774829285144,False,,-2421.798673178315
7211,7211,2024-03-17 02:45:00,mpc,0.029,0.0,0.3574179532147461,0.38716974956706024,0.0,5087.114929245359,optimal_relaxed_modes,0.0011823000386357307,False,,0.38716974956706024,False,,-1742.263873051771
7212,7212,2024-03-17 03:00:00,mpc,0.029,0.0,0.3532062495681221,0.2409739310183878,0.0,5745.000362579622,optimal_relaxed_modes,0.0012165000662207603,False,,0.2409739310183878,False,,-1084.3826895827451
7213,7213,2024-03-17 03:15:00,mpc,0.029,0.0,0.3491266481806859,0.09937069548325943,0.0,6382.245404843327,optimal_relaxed_modes,0.0012823001015931368,False,,0.09937069548325943,False,,-447.1681296746674
7214,7214,2024-03-17 03:30:00,mpc,0.029,0.0,0.3451728754182243,-0.0378567965548017,0.0,6999.815366483997,optimal_relaxed_modes,0.0012931999517604709,False,,-0.0378567965548017,False,,170.35558449660766
7215,7215,2024-03-17 03:45:00,mpc,0.029,0.0,0.3596281944887935,0.46392957511873406,0.0,4741.834767754788,optimal_relaxed_modes,0.0012644999660551548,False,,0.46392957511873406,False,,-2087.683088034303
7216,7216,2024-03-17 04:00:00,mpc,0.029,0.0,0.39042743708528965,1.0,0.0,2329.5060267762647,optimal_relaxed_modes,0.0012255000183358788,False,,1.0,False,,-4500.0
7217,7217,2024-03-17 04:15:00,mpc,0.029,0.0,0.4020548485603341,1.0,0.0,2329.4744683289227,optimal_relaxed_modes,0.0012685999972745776,False,,1.0,False,,-4500.0
7218,7218,2024-03-17 04:30:00,mpc,0.029,0.0,0.39647114962417285,1.0,0.0,2329.43562493215,optimal_relaxed_modes,0.0012139000464230776,False,,1.0,False,,-4500.0
7219,7219,2024-03-17 04:45:00,mpc,0.029,0.0,0.3910256476591453,1.0,0.0,2329.3924209911156,optimal_relaxed_modes,0.0012045999756082892,False,,1.0,False,,-4500.0
7220,7220,2024-03-17 05:00:00,mpc,0.029,0.0,0.3857561954003127,1.0,0.0,2329.39078615821,optimal_relaxed_modes,0.0013062999350950122,False,,1.0,False,,-4500.0
7221,7221,2024-03-17 05:15:00,mpc,0.029,0.0,0.38065365302256404,1.0,0.0,2329.4006902184155,optimal_relaxed_modes,0.0012047000927850604,False,,1.0,False,,-4500.0
7222,7222,2024-03-17 05:30:00,mpc,0.029,0.0,0.3757116533594434,1.0,0.0,2329.41361249514,optimal_relaxed_modes,0.0012125000357627869,False,,1.0,False,,-4500.0
7223,7223,2024-03-17 05:45:00,mpc,0.029,0.0,0.37092487695415005,0.8560323685863274,0.0,2977.281650696912,optimal_relaxed_modes,0.0012089000083506107,False,,0.8560323685863274,False,,-3852.145658638473
7224,7224,2024-03-17 06:00:00,mpc,0.029,58.26,0.3662883836268579,0.6950585841670789,0.0,3701.662514806088,optimal_relaxed_modes,0.0012576000299304724,False,,0.6950585841670789,False,,-3127.763628751855
7225,7225,2024-03-17 06:15:00,mpc,0.029,0.0,0.36179701069045794,-0.7707439478054419,0.0,10297.768525580605,optimal_relaxed_modes,0.0012467000633478165,False,,-0.7707439478054419,False,,3468.3477651244884
7226,7226,2024-03-17 06:30:00,mpc,0.029,0.0,0.37527552041342505,-0.7690947794814798,0.0,10290.339055501618,optimal_relaxed_modes,0.0012386000016704202,False,,-0.7690947794814798,False,,3460.926507666659
7227,7227,2024-03-17 06:45:00,mpc,0.029,0.0,0.41229978707941134,0.5169080448866655,0.0,4503.315802747848,optimal_relaxed_modes,0.0011913999915122986,False,,0.5169080448866655,False,,-2326.086201989995
7228,7228,2024-03-17 07:00:00,mpc,0.029,1003.32,0.4466582869762352,1.0,0.0,2329.433848574744,optimal_relaxed_modes,0.0011707000667229295,False,,1.0,False,,-4500.0
7229,7229,2024-03-17 07:15:00,mpc,0.029,0.0,0.45555442144887326,0.2431276245758747,0.0,5735.404258312638,optimal_relaxed_modes,0.001460599945858121,False,,0.2431276245758747,False,,-1094.0743105914362
7230,7230,2024-03-17 07:30:00,mpc,0.029,0.0,0.4483941365323522,-0.003662130740907742,0.0,6846.008471452981,optimal_relaxed_modes,0.0015996999572962523,False,,-0.003662130740907742,False,,16.479588334084838
7231,7231,2024-03-17 07:45:00,mpc,0.029,0.0,0.4413478595354706,-0.24648624762627475,0.0,7938.771216329355,optimal_relaxed_modes,0.001285300008021295,False,,-0.24648624762627475,False,,1109.1881143182363
7232,7232,2024-03-17 08:00:00,mpc,0.15,1793.94,0.4581047662304162,1.0,0.0,2329.6000876648504,optimal_relaxed_modes,0.0012990999966859818,False,,1.0,False,,-4500.0
7233,7233,2024-03-17 08:15:00,mpc,0.029,0.0,0.4888325939731184,1.0,0.0,2329.60679532612,optimal_relaxed_modes,0.0012768000597134233,False,,1.0,False,,-4500.0
7234,7234,2024-03-17 08:30:00,mpc,0.029,0.0,0.4952084233190174,1.0,0.0,2329.6100107531993,optimal_relaxed_modes,0.0013150000013411045,False,,1.0,False,,-4500.0
7235,7235,2024-03-17 08:45:00,mpc,0.029,0.0,0.4868072121940611,1.0,0.0,2329.611366165338,optimal_relaxed_modes,0.0012211999855935574,False,,1.0,False,,-4500.0
7236,7236,2024-03-17 09:00:00,mpc,0.15,2629.8,0.47855705986967495,1.0,0.0,2329.6183805287983,optimal_relaxed_modes,0.0012023999588564038,False,,1.0,False,,-4500.0
7237,7237,2024-03-17 09:15:00,mpc,0.029,0.0,0.47055252818381504,0.7636264132977441,0.0,3393.308737698545,optimal_relaxed_modes,0.0012308999430388212,False,,0.7636264132977441,False,,-3436.3188598398483
7238,7238,2024-03-17 09:30:00,mpc,0.029,0.0,0.4627941812492007,0.49606739974057606,0.0,4597.337297783846,optimal_relaxed_modes,0.0011620000004768372,False,,0.49606739974057606,False,,-2232.303298832592
7239,7239,2024-03-17 09:45:00,mpc,0.029,0.0,0.45527659575533436,0.23686090034492777,0.0,5763.783062945,optimal_relaxed_modes,0.0012642999645322561,False,,0.23686090034492777,False,,-1065.874051552175
7240,7240,2024-03-17 10:00:00,mpc,0.15,3846.36,0.44799289852196933,1.0,0.0,2329.6743615575924,optimal_relaxed_modes,0.0012800999684259295,False,,1.0,False,,-4500.0
7241,7241,2024-03-17 10:15:00,mpc,0.029,0.0,0.44093640491057745,1.0,0.0,2329.6907197748296,optimal_relaxed_modes,0.0013683999422937632,False,,1.0,False,,-4500.0
7242,7242,2024-03-17 10:30:00,mpc,0.029,0.0,0.4341005551390012,1.0,0.0,2329.7056021376347,optimal_relaxed_modes,0.0016463000793009996,False,,1.0,False,,-4500.0
7243,7243,2024-03-17 10:45:00,mpc,0.029,0.0,0.42747851954705607,1.0,0.0,2329.7189715618324,optimal_relaxed_modes,0.0013867000816389918,False,,1.0,False,,-4500.0
7244,7244,2024-03-17 11:00:00,mpc,0.083,4560.6,0.4210636218932018,1.0,0.0,2329.749200075991,optimal_relaxed_modes,0.0013274999801069498,False,,1.0,False,,-4500.0
7245,7245,2024-03-17 11:15:00,mpc,0.029,0.0,0.4148493835115826,0.6032616618235516,0.0,4115.105342498902,optimal_relaxed_modes,0.0012499999720603228,False,,0.6032616618235516,False,,-2714.677478205982
7246,7246,2024-03-17 11:30:00,mpc,0.029,0.0,0.4088295278149134,0.39520305730720007,0.0,5051.402388915367,optimal_relaxed_modes,0.0011977000394836068,False,,0.39520305730720007,False,,-1778.4137578824002
7247,7247,2024-03-17 11:45:00,mpc,0.029,0.0,0.40299798437109846,0.19368741303571632,0.0,5958.254632423587,optimal_relaxed_modes,0.0012233000015839934,False,,0.19368741303571632,False,,-871.5933586607234
7248,7248,2024-03-17 12:00:00,mpc,0.029,4555.32,0.3973488759332953,-0.0015042597273758373,0.0,6836.609964330373,optimal_relaxed_modes,0.0012008999474346638,False,,-0.0015042597273758373,False,,6.769168773191268
7249,7249,2024-03-17 12:15:00,mpc,0.029,0.0,0.391876490472767,-0.7706548157386636,0.0,10297.768525580605,optimal_relaxed_modes,0.0012212999863550067,False,,-0.7706548157386636,False,,3467.946670823986
7250,7250,2024-03-17 12:30:00,mpc,0.029,0.0,0.41117346902311763,-0.7706597583216273,0.0,10297.768525580605,optimal_relaxed_modes,0.0012770999455824494,False,,-0.7706597583216273,False,,3467.9689124473225
7251,7251,2024-03-17 12:45:00,mpc,0.029,0.0,0.45326253493278973,0.16681162032408894,0.0,6079.123984457311,optimal_relaxed_modes,0.0012601999333128333,False,,0.16681162032408894,False,,-750.6522914584002
7252,7252,2024-03-17 13:00:00,mpc,0.083,3888.42,0.4846899452228819,1.0,0.0,2329.7710727121166,optimal_relaxed_modes,0.0013430999824777246,False,,1.0,False,,-4500.0
7253,7253,2024-03-17 13:15:00,mpc,0.029,0.0,0.4913922845665112,1.0,0.0,2329.7709035649204,optimal_relaxed_modes,0.001420099986717105,False,,1.0,False,,-4500.0
7254,7254,2024-03-17 13:30:00,mpc,0.029,0.0,0.48312860037928995,1.0,0.0,2329.7719508904265,optimal_relaxed_modes,0.001226700027473271,False,,1.0,False,,-4500.0
7255,7255,2024-03-17 13:45:00,mpc,0.029,0.0,0.4749957132422046,0.9209835010375981,0.0,2685.3755081001814,optimal_relaxed_modes,0.0012428999179974198,False,,0.9209835010375981,False,,-4144.4257546691915
7256,7256,2024-03-17 14:00:00,mpc,0.083,3492.06,0.46710045878937106,1.0,0.0,2329.8747002082673,optimal_relaxed_modes,0.0012913000537082553,False,,1.0,False,,-4500.0
7257,7257,2024-03-17 14:15:00,mpc,0.029,0.0,0.45944770723754425,0.3777266752108523,0.0,5130.189484238835,optimal_relaxed_modes,0.0012410000199452043,False,,0.3777266752108523,False,,-1699.7700384488353
7258,7258,2024-03-17 14:30:00,mpc,0.029,0.0,0.4520333922366714,0.1221644940588865,0.0,6280.292344691452,optimal_relaxed_modes,0.0012601999333128333,False,,0.1221644940588865,False,,-549.7402232649893
7259,7259,2024-03-17 14:45:00,mpc,0.029,0.0,0.44485104458409935,-0.12532586284445763,0.0,7394.054201524354,optimal_relaxed_modes,0.0011938000097870827,False,,-0.12532586284445763,False,,563.9663828000594
7260,7260,2024-03-17 15:00:00,mpc,0.083,2496.84,0.4534377190351415,1.0,0.0,2330.1139792476297,optimal_relaxed_modes,0.0011906001018360257,False,,1.0,False,,-4500.0
7261,7261,2024-03-17 15:15:00,mpc,0.029,0.0,0.47619877958736223,0.959304841590891,0.0,2513.2546743503126,optimal_relaxed_modes,0.001193600008264184,False,,0.959304841590891,False,,-4316.87178715901
7262,7262,2024-03-17 15:30:00,mpc,0.029,0.0,0.4827852124065199,1.0,0.0,2330.097208820489,optimal_relaxed_modes,0.0012025999603793025,False,,1.0,False,,-4500.0
7263,7263,2024-03-17 15:45:00,mpc,0.029,0.0,0.47468506732968924,0.9104267301860869,0.0,2733.110678686651,optimal_relaxed_modes,0.0012729999143630266,False,,0.9104267301860869,False,,-4096.920285837391
7264,7264,2024-03-17 16:00:00,mpc,0.083,1349.4,0.4667865272651144,1.0,0.0,2329.972765727547,optimal_relaxed_modes,0.0013369000516831875,False,,1.0,False,,-4500.0
7265,7265,2024-03-17 16:15:00,mpc,0.029,0.0,0.4591394659389534,0.36730384315609427,0.0,5177.06033573673,optimal_relaxed_modes,0.001290300046093762,False,,0.36730384315609427,False,,-1652.867294202424
7266,7266,2024-03-17 16:30:00,mpc,0.029,0.0,0.4517337397788443,0.11203902113515789,0.0,6325.713680543911,optimal_relaxed_modes,0.0012514000991359353,False,,0.11203902113515789,False,,-504.1755951082105
7267,7267,2024-03-17 16:45:00,mpc,0.029,0.0,0.44456104476820335,-0.13514644742798979,0.0,7438.021776949841,optimal_relaxed_modes,0.0012517999857664108,False,,-0.13514644742798979,False,,608.1590134259541
7268,7268,2024-03-17 17:00:00,mpc,0.15,331.56,0.45316577206744646,1.0,0.0,2329.836682185236,optimal_relaxed_modes,0.00138519995380193,False,,1.0,False,,-4500.0
7269,7269,2024-03-17 17:15:00,mpc,0.029,0.0,0.47595214309666184,0.9509312753206274,0.0,2550.6241969832395,optimal_relaxed_modes,0.0013169999001547694,False,,0.9509312753206274,False,,-4279.190738942823
7270,7270,2024-03-17 17:30:00,mpc,0.029,0.0,0.4825566575226778,1.0,0.0,2329.793959743759,optimal_relaxed_modes,0.0012558000162243843,False,,1.0,False,,-4500.0
7271,7271,2024-03-17 17:45:00,mpc,0.029,0.0,0.4744687430286992,0.903041504818384,0.0,2766.0849401077753,optimal_relaxed_modes,0.0012261999072507024,False,,0.903041504818384,False,,-4063.686771682728
7272,7272,2024-03-17 18:00:00,mpc,0.15,0.0,0.46658344858899026,1.0,0.0,2329.776404402596,optimal_relaxed_modes,0.0011856000637635589,False,,1.0,False,,-4500.0
7273,7273,2024-03-17 18:15:00,mpc,0.029,0.0,0.45894910550008705,0.3608389845210095,0.0,5206.012244543584,optimal_relaxed_modes,0.0015697000781074166,False,,0.3608389845210095,False,,-1623.7754303445427
7274,7274,2024-03-17 18:30:00,mpc,0.029,0.0,0.45155407003913767,0.10600168902391266,0.0,6352.792067555405,optimal_relaxed_modes,0.0012173999566584826,False,,0.10600168902391266,False,,-477.00760060760695
7275,7275,2024-03-17 18:45:00,mpc,0.029,0.0,0.44438995859599484,-0.14080887476483825,0.0,7463.452030742422,optimal_relaxed_modes,0.0012338999658823013,False,,-0.14080887476483825,False,,633.6399364417721
7276,7276,2024-03-17 19:00:00,mpc,0.18,0.0,0.4530059279420548,1.0,0.0,2329.7696717343842,optimal_relaxed_modes,0.0012034999672323465,False,,1.0,False,,-4500.0
7277,7277,2024-03-17 19:15:00,mpc,0.029,0.0,0.4758066140484525,0.9462306643619365,0.0,2571.666935925217,optimal_relaxed_modes,0.001380500034429133,False,,0.9462306643619365,False,,-4258.037989628714
7278,7278,2024-03-17 19:30:00,mpc,0.029,0.0,0.4824210514490749,1.0,0.0,2329.62894389751,optimal_relaxed_modes,0.0012912999372929335,False,,1.0,False,,-4500.0
7279,7279,2024-03-17 19:45:00,mpc,0.029,0.0,0.47433969091975486,0.8989832868389284,0.0,2784.1210176350833,optimal_relaxed_modes,0.0012956999707967043,False,,0.8989832868389284,False,,-4045.424790775178
7280,7280,2024-03-17 20:00:00,mpc,0.18,0.0,0.4664617681012804,1.0,0.0,2329.4909802091197,optimal_relaxed_modes,0.0012312999460846186,False,,1.0,False,,-4500.0
7281,7281,2024-03-17 20:15:00,mpc,0.029,0.0,0.4588357444443738,0.3573035311224638,0.0,5221.579085710421,optimal_relaxed_modes,0.001236799987964332,False,,0.3573035311224638,False,,-1607.8658900510873
7282,7282,2024-03-17 20:30:00,mpc,0.029,0.0,0.45145013797075706,0.10273950665821859,0.0,6367.075849359285,optimal_relaxed_modes,0.0012866000179201365,False,,0.10273950665821859,False,,-462.32777996198365
7283,7283,2024-03-17 20:45:00,mpc,0.029,0.0,0.44429653987598966,-0.1437803441080143,0.0,7476.377603190373,optimal_relaxed_modes,0.0012021999573335052,False,,-0.1437803441080143,False,,647.0115484860644
7284,7284,2024-03-17 21:00:00,mpc,0.15,0.0,0.4529264270773526,1.0,0.0,2329.3392832418476,optimal_relaxed_modes,0.0014545000158250332,False,,1.0,False,,-4500.0
7285,7285,2024-03-17 21:15:00,mpc,0.029,0.0,0.4757420241485136,0.9441901471584254,0.0,2580.4638853093597,optimal_relaxed_modes,0.0012901000445708632,False,,0.9441901471584254,False,,-4248.8556622129145
7286,7286,2024-03-17 21:30:00,mpc,0.029,0.0,0.4823666133765079,1.0,0.0,2329.3071381884592,optimal_relaxed_modes,0.0015163000207394361,False,,1.0,False,,-4500.0
7287,7287,2024-03-17 21:45:00,mpc,0.029,0.0,0.4742912951966992,0.8974163502369268,0.0,2790.9268914569816,optimal_relaxed_modes,0.0013239000691100955,False,,0.8974163502369268,False,,-4038.3735760661707
7288,7288,2024-03-17 22:00:00,mpc,0.083,0.0,0.46641709323479524,1.0,0.0,2329.2948039322137,optimal_relaxed_modes,0.001310099964030087,False,,1.0,False,,-4500.0
7289,7289,2024-03-17 22:15:00,mpc,0.029,0.0,0.45879318166415367,1.0,0.0,2329.2916727396323,optimal_relaxed_modes,0.0012877000262960792,False,,1.0,False,,-4500.0
7290,7290,2024-03-17 22:30:00,mpc,0.029,0.0,0.45140894585629415,1.0,0.0,2329.291193025766,optimal_relaxed_modes,0.001258400036022067,False,,1.0,False,,-4500.0
7291,7291,2024-03-17 22:45:00,mpc,0.029,0.0,0.44425609686104356,1.0,0.0,2329.2934785563048,optimal_relaxed_modes,0.0012092000106349587,False,,1.0,False,,-4500.0
7292,7292,2024-03-17 23:00:00,mpc,0.083,0.0,0.4373271584296152,1.0,0.0,2329.273318688609,optimal_relaxed_modes,0.0012011000653728843,False,,1.0,False,,-4500.0
7293,7293,2024-03-17 23:15:00,mpc,0.029,0.0,0.4306156959941908,1.0,0.0,2329.246522352886,optimal_relaxed_modes,0.0012413999065756798,False,,1.0,False,,-4500.0
7294,7294,2024-03-17 23:30:00,mpc,0.029,0.0,0.42411560265190545,1.0,0.0,2329.211259745026,optimal_relaxed_modes,0.0013185000279918313,False,,1.0,False,,-4500.0
7295,7295,2024-03-17 23:45:00,mpc,0.029,0.0,0.4178203538108288,1.0,0.0,2329.164300888381,optimal_relaxed_modes,0.0013515999307855964,False,,1.0,False,,-4500.0
7296,7296,2024-03-18 00:00:00,mpc,0.029,0.0,0.4117234361116321,1.0,0.0,2329.123410720128,optimal_relaxed_modes,0.001297999988310039,False,,1.0,False,,-4500.0
7297,7297,2024-03-18 00:15:00,mpc,0.029,0.0,0.405818204297912,1.0,0.0,2329.08317042215,optimal_relaxed_modes,0.001247099949978292,False,,1.0,False,,-4500.0
7298,7298,2024-03-18 00:30:00,mpc,0.029,0.0,0.4000982443200516,1.0,0.0,2329.043494828302,optimal_relaxed_modes,0.0013920000055804849,False,,1.0,False,,-4500.0
7299,7299,2024-03-18 00:45:00,mpc,0.029,0.0,0.3945576463407309,1.0,0.0,2329.0049812062616,optimal_relaxed_modes,0.0012833999935537577,False,,1.0,False,,-4500.0
7300,7300,2024-03-18 01:00:00,mpc,0.029,0.0,0.38919077641514066,1.0,0.0,2329.016107728673,optimal_relaxed_modes,0.0012124000350013375,False,,1.0,False,,-4500.0
7301,7301,2024-03-18 01:15:00,mpc,0.029,0.0,0.3839918430141708,1.0,0.0,2329.0461148928425,optimal_relaxed_modes,0.0012341999681666493,False,,1.0,False,,-4500.0
7302,7302,2024-03-18 01:30:00,mpc,0.029,0.0,0.37895510007131594,1.0,0.0,2329.0854539058646,optimal_relaxed_modes,0.001261599943973124,False,,1.0,False,,-4500.0
