timestamp,step,scenario_id,controller_type,outdoor_temp_c,wet_bulb_c,it_load_kw,pv_actual_kw,pv_forecast_kw,price_currency_per_mwh,price_total_cny_mwh,price_float_cny_mwh,price_nonfloat_cny_mwh,tou_stage,cp_flag,demand_charge_rate,demand_charge_basis,peak_cap_kw,base_facility_kw,base_cooling_kw_th,q_chiller_kw_th,q_load_kw_th,q_ch_tes_kw_th,q_dis_tes_kw_th,u_ch,u_dis,u_signed,du_ch,du_dis,signed_du,du_signed_max,mode_index,selected_mode_q_min_kw_th,selected_mode_q_max_kw_th,mode_specific_plr,instant_chiller_cop,plant_power_kw,cold_station_power_kw,grid_import_kw,pv_spill_kw,cold_station_proxy_grid_import_kw,cold_station_proxy_pv_spill_kw,episode_peak_grid_so_far_kw,predicted_peak_grid_kw,peak_slack_kw,dr_flag,dr_notice_type,dr_req_kw,dr_baseline_kw,dr_event_id,dr_compensation_cny_per_kwh,dr_response_threshold,room_temp_c,predicted_room_temp_c,soc,predicted_soc,facility_power_kw,pue,fallback_used,z_mode_0,z_mode_1,z_mode_2
2025-07-09 12:45:00,819,peakcap_r0p97_eta10_mpc_tes,mpc,29.666578601882385,25.666578601882385,18000.0,3068.88,3068.88,33.64,33.64,27.840000000000003,5.799999999999999,peak,1,0.0,per_day_proxy,20457.300000000087,21575.993659335534,2160.0,22000.0,20126.141249458266,1873.8587505417345,0.0,0.416413055675941,0.0,0.416413055675941,0.0999999999999992,0.0,0.0999999999999992,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,18021.12,0.0,21.11999999999989,0.0,20457.300000000814,20457.300000000087,0.0,0,,0.0,0.0,,0.0,0.5,26.30665572385457,26.26460923067254,0.26631495869428723,0.29064606823590167,21090.0,1.1716666666666666,False,0,0,1
2025-07-09 13:00:00,820,peakcap_r0p97_eta10_mpc_tes,mpc,30.0,26.0,18000.0,1898.94,1898.94,83.0,83.0,66.4,16.599999999999998,flat,0,0.0,per_day_proxy,20457.300000000087,21600.0,2160.0,22000.0,20576.141249458266,1423.8587505417345,0.0,0.31641305567594097,0.0,0.31641305567594097,0.10000000000000003,0.0,0.10000000000000003,0.1,2,14000.0,22000.0,1.0,7.119741100323629,3089.999999999998,3089.999999999998,19191.06,0.0,1191.0599999999981,0.0,20457.300000000814,20457.300000000087,0.0,0,,0.0,0.0,,0.0,0.5,26.26460923067254,26.22129974437907,0.29064606823590167,0.30909001222274524,21090.0,1.1716666666666666,False,0,0,1
2025-07-09 13:15:00,821,peakcap_r0p97_eta10_mpc_tes,mpc,30.34626785868599,26.34626785868599,18000.0,1898.94,1898.94,83.0,83.0,66.4,16.599999999999998,flat,0,0.0,per_day_proxy,20457.300000000087,21624.931285825387,2160.0,22000.0,21026.141249458266,973.8587505417345,0.0,0.216413055675941,0.0,0.216413055675941,0.09999999999999998,0.0,0.09999999999999998,0.1,2,14000.0,22000.0,1.0,7.119741100323629,3089.999999999998,3089.999999999998,19191.06,0.0,1191.0599999999981,0.0,20457.300000000814,20457.300000000087,0.0,0,,0.0,0.0,,0.0,0.5,26.22129974437907,26.17680663065111,0.30909001222274524,0.3216497342375954,21090.0,1.1716666666666666,False,0,0,1
2025-07-09 13:30:00,822,peakcap_r0p97_eta10_mpc_tes,mpc,30.703899405809462,26.703899405809462,18000.0,1898.94,1898.94,83.0,83.0,66.4,16.599999999999998,flat,0,0.0,per_day_proxy,20457.300000000087,21650.68075721828,2160.0,22000.0,21476.141249458262,523.8587505417381,0.0,0.1164130556759418,0.0,0.1164130556759418,0.09999999999999919,0.0,0.09999999999999919,0.1,2,14000.0,22000.0,1.0,7.119741100323629,3089.999999999998,3089.999999999998,19191.06,0.0,1191.0599999999981,0.0,20457.300000000814,20457.300000000087,0.0,0,,0.0,0.0,,0.0,0.5,26.17680663065111,26.13120046814044,0.3216497342375954,0.32832817639143824,21090.0,1.1716666666666666,False,0,0,1
2025-07-09 13:45:00,823,peakcap_r0p97_eta10_mpc_tes,mpc,31.07136320818103,27.07136320818103,18000.0,1898.94,1898.94,83.0,83.0,66.4,16.599999999999998,flat,0,0.0,per_day_proxy,20457.300000000087,21677.138150989034,2160.0,22000.0,21476.141249458262,523.8587505417381,0.0,0.1164130556759418,0.0,0.1164130556759418,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323629,3089.999999999998,3089.999999999998,19191.06,0.0,1191.0599999999981,0.0,20457.300000000814,20457.300000000087,0.0,0,,0.0,0.0,,0.0,0.5,26.13120046814044,26.087917824182234,0.32832817639143824,0.33500327932420415,21090.0,1.1716666666666666,False,0,0,1
2025-07-09 14:00:00,824,peakcap_r0p97_eta10_mpc_tes,mpc,31.447085729384874,27.447085729384874,18000.0,1253.58,1253.58,83.0,83.0,66.4,16.599999999999998,flat,0,0.0,per_day_proxy,20457.300000000087,21704.190172515708,2160.0,22000.0,21926.141249458262,73.85875054173812,0.0,0.016413055675941805,0.0,0.016413055675941805,0.1,0.0,0.1,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,19836.42,0.0,1836.42,0.0,20457.300000000814,20457.30000000009,0.0,0,,0.0,0.0,,0.0,0.5,26.087917824182234,26.04361708427806,0.33500327932420415,0.3358000447055037,21090.0,1.1716666666666666,False,0,0,1
2025-07-09 14:15:00,825,peakcap_r0p97_eta10_mpc_tes,mpc,31.829458067903232,27.829458067903232,18000.0,1253.58,1253.58,83.0,83.0,66.4,16.599999999999998,flat,0,0.0,per_day_proxy,20457.300000000087,21731.720980889033,2160.0,22000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.016413055675941805,0.0,0.016413055675941805,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,19836.42,0.0,1836.42,0.0,20457.300000000814,20457.300000000087,0.0,0,,0.0,0.0,,0.0,0.5,26.04361708427806,26.001162439810955,0.3358000447055037,0.33563214468315095,21090.0,1.1716666666666666,False,0,0,1
2025-07-09 14:30:00,826,peakcap_r0p97_eta10_mpc_tes,mpc,32.21684284667969,28.21684284667969,18000.0,1253.58,1253.58,83.0,83.0,66.4,16.599999999999998,flat,0,0.0,per_day_proxy,20457.300000000087,21759.612684960935,2160.0,22000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,19836.42,0.0,1836.42,0.0,20457.300000000814,20457.300000000087,0.0,0,,0.0,0.0,,0.0,0.5,26.001162439810955,25.961125642099592,0.33563214468315095,0.3354643286108094,21090.0,1.1716666666666666,False,0,0,1
2025-07-09 14:45:00,827,peakcap_r0p97_eta10_mpc_tes,mpc,32.60758122461914,28.60758122461914,18000.0,1253.58,1253.58,83.0,83.0,66.4,16.599999999999998,flat,0,0.0,per_day_proxy,20457.300000000087,21787.745848172577,2160.0,22000.0,21550.0,450.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,19836.42,0.0,1836.42,0.0,20457.300000000814,20457.300000000094,0.0,0,,0.0,0.0,,0.0,0.5,25.961125642099592,25.926886954751264,0.3354643286108094,0.341171596446504,21090.0,1.1716666666666666,False,0,0,1
2025-07-09 15:00:00,828,peakcap_r0p97_eta10_mpc_tes,mpc,33.0,29.0,18000.0,1006.86,1006.86,83.0,83.0,66.4,16.599999999999998,flat,0,0.0,per_day_proxy,20457.300000000087,21816.0,2160.0,22000.0,21410.795401838135,589.2045981618649,0.0,0.13093435514708107,0.0,0.13093435514708107,0.030934355147081066,0.0,0.030934355147081066,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,20083.14,0.0,2083.14,0.0,20457.300000000814,20457.300000000298,0.0,0,,0.0,0.0,,0.0,0.5,25.926886954751264,25.896092250117004,0.341171596446504,0.34869340401317184,21090.0,1.1716666666666666,False,0,0,1
