step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command,controller,price_per_kwh_action,pv_kw_action,soc_action,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_written
78,220,2024-01-03 07:00:00,1.0,6.121001608601489,0.5,1.0,0.0,0.0,0.0,0.0,6.1221980843339985,24.583505410794302,3.2249999999999996,-0.3431522817825505,0.0,0.0,7114.14712150002,7114.147121500019,0.0,7114.14712150002,51.57756663087515,0.029,0.5,perturbation,0.029,0.0,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
79,221,2024-01-03 07:15:00,1.0,6.121799261879819,-0.5,1.0,1.0,0.0,0.0,-40.10652732167635,6.116850976819259,24.58964820737751,3.15,-0.2234709138391399,0.0,0.0,7163.752827160874,7163.752827160874,0.0,7163.752827160874,51.93720799691634,0.029,-0.5,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
80,222,2024-01-03 07:30:00,1.0,6.119490998907814,-1.0,0.0,1.0,1.0,0.0,-39.116550710647175,6.111656050749007,24.589180379955906,3.075,0.10748992617876403,0.0,0.0,7189.226079917896,7189.226079917896,0.0,7189.226079917896,52.121889079404745,0.029,-1.0,perturbation,0.029,0.0,1.0,-1.0,0.0,0.0,not_used,0.0,False,,-1.0
81,223,2024-01-03 07:45:00,1.0,6.114220936450951,-0.5,0.0,1.0,1.0,0.0,-36.963173169979974,6.10679125735824,24.58859320665527,3.0,0.21523589021080347,0.0,0.0,7197.210000283742,7197.2100002837415,0.0,7197.210000283742,52.17977250205713,0.029,-0.5,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
82,224,2024-01-03 08:00:00,1.0,6.10919314698578,0.0,0.0,1.0,1.0,0.0,-34.73995708326748,6.102267275326175,24.588448676550968,2.975,0.1809693359568703,0.0,0.0,7193.918039038288,7193.918039038287,28.5,7165.418039038288,283.03401254201236,0.158,0.0,perturbation,0.158,28.5,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
83,225,2024-01-03 08:15:00,1.0,6.104500896504334,0.5,1.0,0.0,0.0,0.0,0.0,6.103065970818534,24.582752673663453,2.95,0.1467742447950975,0.0,0.0,7148.368712925824,7148.368712925823,0.0,7148.368712925824,51.82567316871223,0.029,0.5,perturbation,0.029,0.0,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
84,226,2024-01-03 08:30:00,1.0,6.102666625940721,1.0,1.0,0.0,0.0,0.0,0.0,6.103864385945691,24.583665114660153,2.925,0.1126518285792592,0.0,0.0,7145.143392266028,7145.143392266028,0.0,7145.143392266028,51.802289593928705,0.029,1.0,perturbation,0.029,0.0,1.0,1.0,0.0,0.0,not_used,0.0,False,,1.0
85,227,2024-01-03 08:45:00,1.0,6.103465181259348,0.0,1.0,0.0,0.0,0.0,0.0,6.104662806237506,24.584703840113246,2.9,0.07860167076302,0.0,0.0,7143.592643762723,7143.592643762722,0.0,7143.592643762723,51.791046667279744,0.029,0.0,perturbation,0.029,0.0,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
86,228,2024-01-03 09:00:00,1.0,6.1042635989454554,0.5,1.0,0.0,0.0,0.0,0.0,6.1054612371498855,24.585428451529364,3.0749999999999997,0.05362798170946431,0.0,0.0,7141.773624722731,7141.773624722731,222.9,6918.873624722732,273.2955081765479,0.158,0.5,perturbation,0.158,222.9,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
87,229,2024-01-03 09:15:00,1.0,6.10506202456283,-0.5,1.0,1.0,0.0,0.0,-32.371367876683166,6.101300068146648,24.591855888135605,3.25,0.024152451828999524,0.0,0.0,7181.725858271954,7181.725858271952,0.0,7181.725858271954,52.06751247247167,0.029,-0.5,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
88,230,2024-01-03 09:30:00,1.0,6.103354558008004,-1.0,0.0,1.0,1.0,0.0,-31.954767331339973,6.097203190099246,24.591916337015775,3.4250000000000003,-0.25097308827507264,0.0,0.0,7162.055254222232,7162.055254222231,0.0,7162.055254222232,51.92490059311118,0.029,-1.0,perturbation,0.029,0.0,1.0,-1.0,0.0,0.0,not_used,0.0,False,,-1.0
89,231,2024-01-03 09:45:00,1.0,6.099225937654783,-0.5,0.0,1.0,1.0,0.0,-30.2999202586999,6.093360035228171,24.591979016632077,3.6,-0.30266432915792923,0.0,0.0,7157.591971592519,7157.59197159252,0.0,7157.591971592519,51.89254179404577,0.029,-0.5,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
90,232,2024-01-03 10:00:00,1.0,6.095257512294204,0.0,0.0,1.0,1.0,0.0,-28.534941455979293,6.089787464687013,24.592557460514126,4.45,0.6040246286776623,0.0,0.0,7235.9524684366015,7235.9524684366,165.18,7070.772468436601,279.29551250324573,0.158,0.0,perturbation,0.158,165.18,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
91,233,2024-01-03 10:15:00,1.0,6.0915513464220306,0.5,1.0,0.0,0.0,0.0,0.0,6.090586873162291,24.63977584136366,5.3,1.2498069583123281,0.0,0.0,7237.627187036472,7237.627187036472,0.0,7237.627187036472,52.472797106014426,0.029,0.5,perturbation,0.029,0.0,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
92,234,2024-01-03 10:30:00,1.0,6.09018717182512,1.0,1.0,0.0,0.0,0.0,0.0,6.09138828739934,24.929183969345612,6.15,1.8885440961711981,0.0,0.0,7153.3438883280305,7153.3438883280305,0.0,7153.3438883280305,51.86174319037822,0.029,1.0,perturbation,0.029,0.0,1.0,1.0,0.0,0.0,not_used,0.0,False,,1.0
93,235,2024-01-03 10:45:00,1.0,6.090987583183361,0.0,1.0,0.0,0.0,1670.8798375464987,0.0,6.348195064960737,24.8571009021896,7.0,2.52016572833275,0.0,0.0,7107.615034248222,7107.6150342482215,0.0,7107.615034248222,51.530208998299614,0.029,0.0,perturbation,0.029,0.0,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
94,236,2024-01-03 11:00:00,1.0,6.226041953396447,0.5,1.0,0.0,0.0,1807.7465200961967,0.0,6.625983416322168,24.982578279440776,7.45,2.8054178304750104,0.0,0.0,7076.112047098705,7076.112047098705,304.38,6771.732047098705,140.51343997729813,0.083,0.5,perturbation,0.083,304.38,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
95,237,2024-01-03 11:15:00,1.0,6.493850246052555,-0.5,1.0,1.0,0.0,1834.4222577298374,-7.073775475794152,6.9067977312869235,25.217469342616067,7.9,3.0866571587865232,0.0,0.0,7098.09895264626,7098.09895264626,0.0,7098.09895264626,51.461217406685385,0.029,-0.5,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
