step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_written
48,190,2024-01-02 23:30:00,perturbation,0.029,0.0,1.0,-1.0,0.0,0.0,not_used,0.0,False,,-1.0
49,191,2024-01-02 23:45:00,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
50,192,2024-01-03 00:00:00,perturbation,0.029,0.0,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
51,193,2024-01-03 00:15:00,perturbation,0.029,0.0,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
52,194,2024-01-03 00:30:00,perturbation,0.029,0.0,1.0,1.0,0.0,0.0,not_used,0.0,False,,1.0
53,195,2024-01-03 00:45:00,perturbation,0.029,0.0,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
54,196,2024-01-03 01:00:00,perturbation,0.029,0.0,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
55,197,2024-01-03 01:15:00,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
56,198,2024-01-03 01:30:00,perturbation,0.029,0.0,1.0,-1.0,0.0,0.0,not_used,0.0,False,,-1.0
57,199,2024-01-03 01:45:00,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
58,200,2024-01-03 02:00:00,perturbation,0.029,0.0,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
59,201,2024-01-03 02:15:00,perturbation,0.029,0.0,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
60,202,2024-01-03 02:30:00,perturbation,0.029,0.0,1.0,1.0,0.0,0.0,not_used,0.0,False,,1.0
61,203,2024-01-03 02:45:00,perturbation,0.029,0.0,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
62,204,2024-01-03 03:00:00,perturbation,0.029,0.0,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
63,205,2024-01-03 03:15:00,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
64,206,2024-01-03 03:30:00,perturbation,0.029,0.0,1.0,-1.0,0.0,0.0,not_used,0.0,False,,-1.0
65,207,2024-01-03 03:45:00,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
66,208,2024-01-03 04:00:00,perturbation,0.029,0.0,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
67,209,2024-01-03 04:15:00,perturbation,0.029,0.0,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
68,210,2024-01-03 04:30:00,perturbation,0.029,0.0,1.0,1.0,0.0,0.0,not_used,0.0,False,,1.0
69,211,2024-01-03 04:45:00,perturbation,0.029,0.0,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
70,212,2024-01-03 05:00:00,perturbation,0.029,0.0,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
71,213,2024-01-03 05:15:00,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
72,214,2024-01-03 05:30:00,perturbation,0.029,0.0,1.0,-1.0,0.0,0.0,not_used,0.0,False,,-1.0
73,215,2024-01-03 05:45:00,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
74,216,2024-01-03 06:00:00,perturbation,0.029,0.0,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
