case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count,plant_tracking_error_abs_max_kw_th
high_spread_paper_like_mpc_tes,paper_like_mpc_tes,96,39909.24947103085,39909.24947103085,244.31844303085535,419385.6230182392,7729.2230182392395,20343.6,0.0,18945.52965776028,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.15,0.85,0,32284.680266452226,31888.783296299523,0.033400903162705026,0.1397832759867113,0.10638237282400628,0.008462600002530962,0.008462600002530962,optimal,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.5071529003975634,12,0,0.0
