timestamp,outdoor_temp_c,outdoor_wetbulb_c,zone_temp_c
2025-01-02 10:45:00,5.7,0.7262169497274218,24.5894402298216
2025-01-02 11:00:00,5.825,0.6929467676978823,24.59058318829617
2025-01-02 11:15:00,5.95,0.6581687918769343,24.591602590587723
2025-01-02 11:30:00,6.075,0.6218635592783951,24.592516500048188
2025-01-02 11:45:00,6.2,0.5840112608701508,24.59332282213224
2025-01-02 12:00:00,6.65,0.8208223662979949,24.59406466190289
2025-01-02 12:15:00,7.1,1.0516422008807484,24.59642942873418
2025-01-02 12:30:00,7.55,1.2763388334190886,24.65785797862937
2025-01-02 12:45:00,8.0,1.4947750578768415,24.799926682196517
2025-01-02 13:00:00,8.25,1.6523147340447817,24.966027744697836
2025-01-02 13:15:00,8.5,1.8089470780802173,25.14738048705314
2025-01-02 13:30:00,8.75,1.9646700896424092,25.212372403687308
2025-01-02 13:45:00,9.0,2.119475440788934,25.23003148183063
2025-01-02 14:00:00,9.15,2.242842100063941,25.23513813543336
2025-01-02 14:15:00,9.3,2.366123912822236,25.23674660428513
2025-01-02 14:30:00,9.45,2.4893150971239573,25.237288190601305
2025-01-02 14:45:00,9.6,2.6124181038551417,25.237452392920247
2025-01-02 15:00:00,9.7,2.540593393201352,25.237439936430924
2025-01-02 15:15:00,9.8,2.466198194675852,25.237325732822885
2025-01-02 15:30:00,9.9,2.389185840563285,25.237127511349755
2025-01-02 15:45:00,10.0,2.309509140908286,25.23684937037385
2025-01-02 16:00:00,9.75,2.4234363573911333,25.23646440383916
2025-01-02 16:15:00,9.5,2.527970802827744,25.23600842302208
2025-01-02 16:30:00,9.25,2.6233979214223253,25.2354998050968
2025-01-02 16:45:00,9.0,2.7099961947611817,25.23494867276896
2025-01-02 17:00:00,8.75,2.417691517676255,25.234330962859765
2025-01-02 17:15:00,8.5,2.127946797850147,25.233649621109077
2025-01-02 17:30:00,8.25,1.840743679121912,25.232945284440262
2025-01-02 17:45:00,8.0,1.55606381458665,25.232251310410245
2025-01-02 18:00:00,7.25,1.1963342883461126,25.23153194028261
2025-01-02 18:15:00,6.5,0.8195801905627865,25.230826987917567
2025-01-02 18:30:00,5.75,0.4264296428307089,25.230148686532875
2025-01-02 18:45:00,5.0,0.017474188127158,25.229499874145567
2025-01-02 19:00:00,5.0,0.2165305850208319,24.89152187287891
2025-01-02 19:15:00,5.0,0.4145175756522574,24.66237764893012
2025-01-02 19:30:00,5.0,0.6114385857771828,24.61233593486046
2025-01-02 19:45:00,5.0,0.8072998670663233,24.59578434357344
2025-01-02 20:00:00,4.8,0.518742562535989,24.589871239486865
2025-01-02 20:15:00,4.6,0.2327376169215186,24.58762691221721
2025-01-02 20:30:00,4.4,-0.3631892611794544,24.586573482871863
2025-01-02 20:45:00,4.2,-0.6377204950952952,24.58592294990008
2025-01-02 21:00:00,4.1000000000000005,-0.5689397390099692,24.5854428945724
2025-01-02 21:15:00,4.0,-0.5015890466553257,24.58505533487403
2025-01-02 21:30:00,3.9,-0.4356461851689672,24.584729460055147
2025-01-02 21:45:00,3.8,-0.3710956790404499,24.584450590580023
2025-01-02 22:00:00,3.65,-0.2820878603590211,24.58420478710245
2025-01-02 22:15:00,3.5,0.0474420156135523,24.583989034496536
2025-01-02 22:30:00,3.3500000000000005,0.1160508269842288,24.583802176227238
2025-01-02 22:45:00,3.2,0.1807632711273731,24.58363635025431
2025-01-02 23:00:00,3.1250000000000004,0.0709946119142591,24.583495072416746
2025-01-02 23:15:00,3.05,-0.2539546049537047,24.58337088579512
2025-01-02 23:30:00,2.975,-0.3602624427160445,24.58325867297545
2025-01-02 23:45:00,2.9,-0.4661639167962876,24.583154623861297
2025-01-03 00:00:00,2.675,-0.65475764667674,24.58303755780054
2025-01-03 00:15:00,2.45,-0.8435853401994047,24.582913430808485
2025-01-03 00:30:00,2.225,-1.0326459548170823,24.58278288337395
2025-01-03 00:45:00,2.0,-1.221940278964767,24.582645392009844
2025-01-03 01:00:00,2.025,-1.0484006388605904,24.58253464093888
2025-01-03 01:15:00,2.05,-0.8753137644966409,24.58244190955537
2025-01-03 01:30:00,2.075,-0.7026811473822282,24.582367018916813
2025-01-03 01:45:00,2.1,-0.5305070033018727,24.582312375622266
2025-01-03 02:00:00,2.125,-0.7739034957602298,24.582274717936667
2025-01-03 02:15:00,2.1500000000000004,-1.019196606327188,24.582254419084112
2025-01-03 02:30:00,2.1750000000000003,-1.2663917220878866,24.58225038379077
2025-01-03 02:45:00,2.2,-1.515492125528417,24.582259879848795
2025-01-03 03:00:00,2.1500000000000004,-1.3551606473147824,24.582270332486345
2025-01-03 03:15:00,2.1,-1.1962581739235625,24.58228084727437
2025-01-03 03:30:00,2.05,-1.0387723733844938,24.582290150749014
2025-01-03 03:45:00,2.0,-0.8826855317331079,24.5822977238486
2025-01-03 04:00:00,2.0,-0.8826855317331079,24.582313224515243
2025-01-03 04:15:00,2.0,-0.8826855317331079,24.58234274604741
2025-01-03 04:30:00,2.0,-0.8826855317331079,24.58238796574765
2025-01-03 04:45:00,2.0,-0.8826855317331079,24.58244820947429
2025-01-03 05:00:00,2.125,-0.9615362607497996,24.582537164322503
2025-01-03 05:15:00,2.25,-1.0429830863048437,24.582646513998515
2025-01-03 05:30:00,2.375,-1.1270714198205525,24.58277264949805
2025-01-03 05:45:00,2.5,-1.2138477147805546,24.582915564835755
2025-01-03 06:00:00,2.7,-1.0272459471146345,24.583073399913587
2025-01-03 06:15:00,2.9,-0.8402652200784148,24.583226939662488
2025-01-03 06:30:00,3.1,-0.652905884175477,24.583372070306567
2025-01-03 06:45:00,3.3,-0.4651593666949162,24.583508478016316
2025-01-03 07:00:00,3.225,-0.3431522817825505,24.58360107954607
2025-01-03 07:15:00,3.15,-0.2234709138391399,24.58365946266756
2025-01-03 07:30:00,3.075,0.107489926178764,24.583708801495646
2025-01-03 07:45:00,3.0,0.2152358902108034,24.583782079579095
2025-01-03 08:00:00,2.975,0.1809693359568703,24.58392617957511
2025-01-03 08:15:00,2.95,0.1467742447950975,24.58416920353305
2025-01-03 08:30:00,2.925,0.1126518285792592,24.58452686845711
2025-01-03 08:45:00,2.9,0.07860167076302,24.58498687762195
2025-01-03 09:00:00,3.075,0.0536279817094643,24.58555014211556
2025-01-03 09:15:00,3.25,0.0241524518289995,24.58618569747667
2025-01-03 09:30:00,3.4250000000000003,-0.2509730882750726,24.586876416681832
2025-01-03 09:45:00,3.6,-0.3026643291579292,24.587611256052963
2025-01-03 10:00:00,4.45,0.6040246286776623,24.588460841307047
2025-01-03 10:15:00,5.3,1.249806958312328,24.641445302129995
2025-01-03 10:30:00,6.15,1.888544096171198,24.93014639424272
2025-01-03 10:45:00,7.0,2.52016572833275,25.13764304907077
2025-01-03 11:00:00,7.45,2.8054178304750104,25.20615877673399
2025-01-03 11:15:00,7.9,3.0866571587865232,25.22537463011168
2025-01-03 11:30:00,8.350000000000001,3.3638140492796818,25.231459057218053
2025-01-03 11:45:00,8.8,3.636813590963469,25.233825922460813
2025-01-03 12:00:00,9.025,3.7137845626617754,25.23502505769
2025-01-03 12:15:00,9.25,3.788069996137425,25.235819972777943
2025-01-03 12:30:00,9.475,3.85961686487718,25.23643783575396
2025-01-03 12:45:00,9.7,3.928382170008448,25.236952356596387
2025-01-03 13:00:00,11.025,4.739883770937518,25.23751342968996
2025-01-03 13:15:00,12.35,5.520048985764127,25.238065514601622
2025-01-03 13:30:00,13.675,6.267532416192727,25.238592561532705
2025-01-03 13:45:00,15.0,6.980879326329907,25.23908802571084
2025-01-03 14:00:00,14.725,6.694920457502638,25.23937312258566
2025-01-03 14:15:00,14.45,6.410767153006026,25.23955503071076
2025-01-03 14:30:00,14.175,6.128405694759036,25.23965800866945
2025-01-03 14:45:00,13.9,5.84782755956027,25.23968220843813
2025-01-03 15:00:00,14.175,6.004245988545362,25.239687626845527
2025-01-03 15:15:00,14.45,6.159488598281127,25.239642018991194
2025-01-03 15:30:00,14.725,6.313547919542214,25.23953756607858
2025-01-03 15:45:00,15.0,6.4664168467765535,25.23936647990367
2025-01-03 16:00:00,14.75,6.3243917595733,25.23907546680089
2025-01-03 16:15:00,14.5,6.181422613895945,25.238705165964376
2025-01-03 16:30:00,14.25,6.037515713625988,25.23826168669455
2025-01-03 16:45:00,14.0,5.892672590616415,25.23773890009376
2025-01-03 17:00:00,13.725,6.488698119535267,25.2371188122789
2025-01-03 17:15:00,13.45,7.046327019361864,25.236411149690284
2025-01-03 17:30:00,13.175,7.567964928859337,25.235666077587812
2025-01-03 17:45:00,12.9,8.055811927260226,25.234916666111506
2025-01-03 18:00:00,11.325,6.84308260785555,25.234042098873942
2025-01-03 18:15:00,9.75,5.613909192440804,25.233148768110706
2025-01-03 18:30:00,8.174999999999999,4.368312725498264,25.23226809706493
2025-01-03 18:45:00,6.6,3.106322621288072,25.231406809194937
2025-01-03 19:00:00,6.699999999999999,3.0478283945654323,25.230744568439505
2025-01-03 19:15:00,6.8,2.9874224919677386,25.23016939126889
2025-01-03 19:30:00,6.9,2.925074048717939,25.22965155850762
2025-01-03 19:45:00,7.0,2.86076270747176,25.22918491825456
2025-01-03 20:00:00,6.675,2.552168115085059,25.228723373077774
2025-01-03 20:15:00,6.35,2.244500465914345,25.22829766854001
2025-01-03 20:30:00,6.025,1.937742177873435,25.227908454426476
2025-01-03 20:45:00,5.7,1.631875379030052,25.227551146979955
2025-01-03 21:00:00,5.675000000000001,1.8670121279910064,25.227253148985326
2025-01-03 21:15:00,5.65,2.10009345553249,25.22698824355324
2025-01-03 21:30:00,5.624999999999999,2.3311379495179394,25.226747243927047
2025-01-03 21:45:00,5.6,2.560171751978189,25.226526599983647
2025-01-03 22:00:00,5.275,2.4479672383678377,25.226290243169643
2025-01-03 22:15:00,4.949999999999999,2.3297619178742783,25.226054418424845
2025-01-03 22:30:00,4.625,2.20570275568031,25.225821793080232
2025-01-03 22:45:00,4.3,2.075914105983538,25.225591867744665
2025-01-03 23:00:00,4.15,1.709464736090139,25.225384696610853
2025-01-03 23:15:00,4.0,1.3449849406491288,25.22519303668361
2025-01-03 23:30:00,3.850000000000001,0.982525330824092,25.225018378406208
2025-01-03 23:45:00,3.7,0.6221440412475834,25.22485649683773
2025-01-04 00:00:00,3.725000000000001,1.1919138952677055,25.224724153919936
2025-01-04 00:15:00,3.75,1.7555400683618103,25.224605615317653
2025-01-04 00:30:00,3.775,2.313034655783528,25.224496056403535
2025-01-04 00:45:00,3.8,2.8644317060010014,25.22439388407329
2025-01-04 01:00:00,3.65,2.7203385014704566,25.22427899546064
2025-01-04 01:15:00,3.5,2.5762346782143872,25.224164548620568
2025-01-04 01:30:00,3.3500000000000005,2.4321187986058628,25.22405344162552
2025-01-04 01:45:00,3.2,2.287992607965598,25.223945693299147
2025-01-04 02:00:00,3.2,1.97404185106226,25.223856747690878
2025-01-04 02:15:00,3.2,1.6577795027793536,25.22377739429691
2025-01-04 02:30:00,3.2,1.339195642445462,25.22370503264674
2025-01-04 02:45:00,3.2,1.0182808609034446,25.223639022243507
2025-01-04 03:00:00,2.95,1.1095505901916036,25.22355333548087
2025-01-04 03:15:00,2.7,1.1912075007384593,25.223465574854423
2025-01-04 03:30:00,2.45,1.2635367479931043,25.22337364824648
2025-01-04 03:45:00,2.2,1.3268181603783702,25.223279502681397
2025-01-04 04:00:00,1.975,1.2041049799579182,25.22318426725332
2025-01-04 04:15:00,1.75,1.0792262886779542,25.223082522095805
2025-01-04 04:30:00,1.525,0.9522078258843176,25.222970737067424
2025-01-04 04:45:00,1.3,0.8230847530000314,25.22284273185074
2025-01-04 05:00:00,1.5750000000000002,0.7263413922904479,25.222758912974115
2025-01-04 05:15:00,1.85,0.617071055176338,25.22270240230093
2025-01-04 05:30:00,2.125,0.4948309711279299,25.222673582267152
2025-01-04 05:45:00,2.4,0.3591421649269605,25.22266642942235
2025-01-04 06:00:00,2.575,0.7969088527678899,25.222666616514207
2025-01-04 06:15:00,2.75,1.237392651059957,25.222676293024676
2025-01-04 06:30:00,2.9250000000000003,1.6804933358521654,25.222694683397627
2025-01-04 06:45:00,3.1,2.1261147351226364,25.222720274628813
2025-01-04 07:00:00,3.2750000000000004,2.060785937970582,25.222750648050354
2025-01-04 07:15:00,3.45,1.990260373131823,25.22278571123514
2025-01-04 07:30:00,3.625,1.9144233979683312,25.22284769580458
2025-01-04 07:45:00,3.8,1.8331465286053508,25.22298383153932
2025-01-04 08:00:00,3.6,1.5996736827822091,25.223203132514023
2025-01-04 08:15:00,3.4,1.3670811601503796,25.22357516043958
2025-01-04 08:30:00,3.2,1.135362970516453,25.22411564707536
2025-01-04 08:45:00,3.0,0.9045162356507322,25.22480553431808
2025-01-04 09:00:00,3.15,1.2591946815896486,25.225647140148983
2025-01-04 09:15:00,3.3,1.6158500024404756,25.226582324224147
2025-01-04 09:30:00,3.45,1.9744314290130207,25.2275620791558
2025-01-04 09:45:00,3.6,2.3348856024249605,25.22854868056145
2025-01-04 10:00:00,5.725,3.895010555981304,25.22974223288501
2025-01-04 10:15:00,7.85,5.363995899390802,25.231014657294217
2025-01-04 10:30:00,9.975,6.734147175407706,25.23232188847264
2025-01-04 10:45:00,12.1,7.996852660525658,25.23364969577464
2025-01-04 11:00:00,12.15,7.6305184322666,25.234726617623306
2025-01-04 11:15:00,12.2,7.257701814845833,25.235644205577252
2025-01-04 11:30:00,12.250000000000002,6.878238911233588,25.23642645944331
2025-01-04 11:45:00,12.3,6.4919731233323645,25.237090205829038
2025-01-04 12:00:00,13.225,7.0186959841429095,25.237751503879405
2025-01-04 12:15:00,14.15,7.526867772090585,25.23837054462569
2025-01-04 12:30:00,15.075,8.01584489845138,25.238939664258268
2025-01-04 12:45:00,16.0,8.484917794462028,25.239458969215324
2025-01-04 13:00:00,16.25,8.441517593472895,25.239857403596552
2025-01-04 13:15:00,16.5,8.39162196756453,25.240179037657743
2025-01-04 13:30:00,16.75,8.335054170901541,25.240457603407403
2025-01-04 13:45:00,17.0,8.271629336321983,25.24069729488356
2025-01-04 14:00:00,17.025,8.222804197133922,25.24086809595933
2025-01-04 14:15:00,17.05,8.173743961780241,25.240980185533942
2025-01-04 14:30:00,17.075000000000003,8.124450410303798,25.24103278715033
2025-01-04 14:45:00,17.1,8.074912014931543,25.24102282034163
2025-01-04 15:00:00,17.325000000000003,8.298807719417063,25.240974578427505
2025-01-04 15:15:00,17.55,8.523737038118135,25.240879298873303
2025-01-04 15:30:00,17.775,8.749719852000672,25.240730243173708
2025-01-04 15:45:00,18.0,8.97675346400839,25.240524127912305
2025-01-04 16:00:00,18.0,9.408319183760742,25.240239474390123
2025-01-04 16:15:00,18.0,9.83380590130636,25.23989387291164
2025-01-04 16:30:00,18.0,10.253345766955222,25.239490330497937
2025-01-04 16:45:00,18.0,10.667071609830508,25.239032807246133
2025-01-04 17:00:00,17.175,9.934733535935615,25.238398082743764
2025-01-04 17:15:00,16.35,9.207380303567025,25.23765020590545
2025-01-04 17:30:00,15.525,8.484819738398453,25.236857424756028
2025-01-04 17:45:00,14.7,7.766849288644738,25.23605379479537
2025-01-04 18:00:00,14.275,7.501325362217762,25.23530062309992
2025-01-04 18:15:00,13.85,7.23329699540071,25.23458219599096
2025-01-04 18:30:00,13.425,6.96277871050316,25.233898768082764
2025-01-04 18:45:00,13.0,6.689801922238614,25.23325300223792
2025-01-04 19:00:00,12.5,6.330695673507222,25.2326364320396
2025-01-04 19:15:00,12.0,5.969814289843944,25.232051811612894
2025-01-04 19:30:00,11.5,5.607151543934316,25.231498291648307
2025-01-04 19:45:00,11.0,5.242703859467473,25.23097425165017
2025-01-04 20:00:00,11.05,5.38747362599053,25.23053923514512
2025-01-04 20:15:00,11.1,5.532268408021656,25.230157198437293
2025-01-04 20:30:00,11.15,5.677075976336006,25.22982039195344
2025-01-04 20:45:00,11.2,5.821904499022973,25.22952116929018
2025-01-04 21:00:00,10.95,5.645473005751026,25.229221278350824
2025-01-04 21:15:00,10.7,5.468375060300923,25.228936530480365
2025-01-04 21:30:00,10.45,5.290619598500652,25.228668557890053
2025-01-04 21:45:00,10.2,5.112206309095764,25.22841547501756
2025-01-04 22:00:00,10.0,5.048508314894319,25.228180591355912
2025-01-04 22:15:00,9.8,4.982766421709542,25.22795816985224
2025-01-04 22:30:00,9.6,4.915018174349763,25.22774536383581
2025-01-04 22:45:00,9.4,4.84527812245343,25.227540230363573
2025-01-04 23:00:00,9.6,4.892652561009758,25.227393525703803
2025-01-04 23:15:00,9.8,4.937561343802171,25.227283466786147
2025-01-04 23:30:00,10.0,4.979977937434091,25.227204228634477
2025-01-04 23:45:00,10.2,5.0198550683832615,25.22715272752826
2025-01-05 00:00:00,9.775,4.894656410867898,25.227054512545745
2025-01-05 00:15:00,9.35,4.759911597605777,25.226940077276907
2025-01-05 00:30:00,8.925,4.615887290242216,25.226814467166328
2025-01-05 00:45:00,8.5,4.462860759738468,25.226677866201005
2025-01-05 01:00:00,8.3,4.361006833337881,25.226555750357463
2025-01-05 01:15:00,8.1,4.257809513426045,25.226436076121047
2025-01-05 01:30:00,7.9,4.153274078392154,25.226316670865334
2025-01-05 01:45:00,7.7,4.047416617495607,25.22619761324924
2025-01-05 02:00:00,8.05,4.150454249787482,25.22613940912512
2025-01-05 02:15:00,8.4,4.246224482300301,25.226108970287424
2025-01-05 02:30:00,8.75,4.334535894954192,25.226100792667825
2025-01-05 02:45:00,9.1,4.415177221926118,25.22611001257163
2025-01-05 03:00:00,8.6,4.187797349078965,25.226043785102757
2025-01-05 03:15:00,8.1,3.951067249338726,25.22595587068544
2025-01-05 03:30:00,7.6,3.705243870333011,25.22585903913586
2025-01-05 03:45:00,7.1,3.4505754093712158,25.22575428265074
2025-01-05 04:00:00,6.999999999999999,3.800912724692084,25.225679329394325
2025-01-05 04:15:00,6.9,4.141952265473038,25.225604860591137
2025-01-05 04:30:00,6.800000000000001,4.473964602436896,25.22552328963168
