timestamp,step,solve_status,objective_value,solve_time_s,mip_gap,mode_index,predicted_peak_grid_kw,episode_peak_grid_so_far_kw
2025-07-01 00:00:00,0,optimal,16002.204043754515,0.215802500009886,0.0001681535723685885,-1,21049.200000000004,18000.0
2025-07-01 00:15:00,1,optimal,15993.982491870252,0.03606790000048932,0.0007465578986753364,-1,21049.2,18000.0
2025-07-01 00:30:00,2,optimal,15984.184811742645,0.03647340000316035,0.0013758453301361032,-1,21049.2,18000.0
2025-07-01 00:45:00,3,optimal,15947.758683396883,0.26872210000874475,0.0003373253368324763,-1,21049.2,18000.0
2025-07-01 01:00:00,4,optimal,15928.01854562651,0.23760730000503827,0.00031663114151496316,-1,21090.000000000004,18000.0
2025-07-01 01:15:00,5,optimal,16040.041814107535,0.1883499999967171,0.00023606912595330122,-1,21089.999999999996,18000.0
2025-07-01 01:30:00,6,optimal,16153.780664616064,0.23570530000142753,0.00022159700011847644,-1,21049.2,18000.0
2025-07-01 01:45:00,7,optimal,16266.771935223423,0.037200300008407794,8.847288229359308e-06,-1,21090.0,18000.0
2025-07-01 02:00:00,8,optimal,16386.881021420333,0.03529559999878984,5.3486935925205435e-05,-1,21090.0,18000.0
2025-07-01 02:15:00,9,optimal,16530.967325456888,0.035715599995455705,8.701115428827179e-05,-1,21090.0,18000.0
2025-07-01 02:30:00,10,optimal,16676.00557295459,0.03330319999076892,0.00011362891509073541,-1,21090.0,18000.0
2025-07-01 02:45:00,11,optimal,16822.021347628575,0.03557370000635274,0.00013294965697499276,-1,21090.0,18000.0
2025-07-01 03:00:00,12,optimal,16969.047979770618,0.12208709999686107,0.0001451847921824428,2,21090.0,20397.000000000146
2025-07-01 03:15:00,13,optimal,17099.66877742407,0.2349887000018498,0.0003737569335118472,2,21090.000000000022,20948.097367294562
2025-07-01 03:30:00,14,optimal,17226.287806300676,0.27517429999716114,0.00027053063859857154,2,21090.0,21090.0
2025-07-01 03:45:00,15,optimal,17352.112087879614,0.2650867000047583,0.0002380799708514154,2,21090.0,21090.0
2025-07-01 04:00:00,16,optimal,17503.777304496605,0.06934659999387804,0.0016527594163622578,2,21049.2,21090.0
2025-07-01 04:15:00,17,optimal,17671.094864657025,0.06790249999903608,0.0024432537934953673,2,20842.62,21090.0
2025-07-01 04:30:00,18,optimal,17803.76524895225,0.07289419999870006,0.0012256913302717666,2,21049.2,21090.0
2025-07-01 04:45:00,19,optimal,17972.126350149396,0.07359839999116957,0.001961235082319152,2,21008.593293088263,21090.0
2025-07-01 05:00:00,20,optimal,18109.66801578279,0.036610600000130944,0.0009340531918086757,2,21049.2,21090.0
2025-07-01 05:15:00,21,optimal,18480.99841452348,0.07028129999525845,0.0008556307361900688,2,21049.2,21090.0
2025-07-01 05:30:00,22,optimal,18856.049923503328,0.03549929999280721,0.0009163487822442864,2,21049.2,21090.0
2025-07-01 05:45:00,23,optimal,19216.84735404051,0.03611600000294857,0.0001578598851148982,2,21049.2,21090.0
2025-07-01 06:00:00,24,optimal,19594.162321928303,0.07154930000251625,0.00015710449386173404,2,20842.62,21090.0
2025-07-01 06:15:00,25,optimal,19985.237925853577,0.23361549999390263,0.00017123542960729155,2,20842.62,21090.0
2025-07-01 06:30:00,26,optimal,20377.551625662243,0.2426281999942148,0.00019292703459270396,2,20842.62,21090.0
2025-07-01 06:45:00,27,optimal,20782.530734704265,0.07201010000426322,0.0007756249367495258,2,20842.62,21090.0
2025-07-01 07:00:00,28,optimal,21168.542066463207,0.03633099999569822,0.0003965787648766283,2,20328.24,21090.0
2025-07-01 07:15:00,29,optimal,21660.81740203554,0.03462750000471715,9.073828234925308e-05,2,20328.24,21090.0
2025-07-01 07:30:00,30,optimal,22162.947052424905,0.0688947000016924,9.211899476675499e-05,2,20328.24,21090.0
