case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count,plant_tracking_error_abs_max_kw_th
flat_paper_like_mpc_tes,paper_like_mpc_tes,96,38960.65787060128,38960.65787060128,676.6126706012826,418931.8050602288,7275.405060228845,20343.6,0.0,18950.9328,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.14999999999999997,0.5,0,34630.60508219817,34443.58079466765,0.093,0.09300000000000001,1.3877787807814457e-17,0.17066679999697953,0.17066679999697953,optimal,strict,True,,7.883338047991195e-16,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.5183177826523624,55,0,0.0
