case_id,controller,steps,cost_total,energy_cost,whole_facility_energy_cost,plant_energy_cost,peak_slack_penalty_cost,objective_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,peak_cap_success_flag,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_discharge_during_cp_kwh_th,TES_charge_during_valley_kwh_th,grid_reduction_during_cp_kwh,cp_hours,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count,plant_tracking_error_abs_max_kw_th
paper_like_mpc_tes,paper_like_mpc_tes,96,38712.05276401339,38712.05276401339,38712.05276401339,477.89502001338917,0.0,38712.05276401339,419393.80279965285,7737.4027996528785,20343.6,0.0,18943.515804563012,0.0,0.0,True,0.5,0.5,0.5,0.0,0.0,0.15,0.85,0,27263.954727785997,26803.138857525053,578.5940258945178,17067.790536288485,84.9736615754816,3.0,0.05795592079251011,0.12156401256515323,0.06360809177264312,0.44329750002361834,0.44329750002361834,optimal,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2500000000000005,0,0,0.0
