timestamp,step,controller,Q_load_kw_th,P_nonplant_kw,P_pv_kw,T_wb_C,price_cny_per_kwh,cp_flag,Q_chiller_kw_th,Q_tes_net_kw_th,P_plant_kw,P_grid_pos_kw,P_spill_kw,d_peak_kw,peak_slack_kw,soc,soc_next,u_signed,signed_du,mode_index,solver_status,solver_time_s,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,plant_tracking_error_kw_th,objective_value
2025-07-01 00:00:00,0,paper_like_mpc_tes,2246.4,18000.0,0.0,27.828427124746188,0.0418,0,3038.4523386537303,792.0523386537302,472.84499467037,18472.84499467037,0.0,18943.515804563012,0.0,0.5,0.5107507269257463,0.17601163081194005,0.0,0,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 00:15:00,1,paper_like_mpc_tes,2236.4274856698435,18000.0,0.0,27.637383260400277,0.0418,0,2270.882746065457,34.45526039561355,376.1312260042476,18376.131226004247,0.0,18943.515804563012,0.0,0.5107507269257463,0.510973896845556,0.007656724532358566,-0.16835490627958147,0,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 00:30:00,2,paper_like_mpc_tes,2226.127697112687,18000.0,0.0,27.43504571603488,0.0418,0,1135.5829575083008,-1090.5447396043865,233.08345264604588,18233.083452646046,0.0,18943.515804563012,0.0,0.510973896845556,0.49557195518040575,-0.24234327546764142,-0.25,0,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 00:45:00,3,paper_like_mpc_tes,2215.5447396043865,18000.0,0.0,27.22228093207841,0.0418,0,0.0,-2215.5447396043865,0.0,18000.0,0.0,18943.515804563012,0.0,0.49557195518040575,0.464552714486088,-0.49234327546764145,-0.25,-1,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 01:00:00,4,paper_like_mpc_tes,2204.7239309937154,18000.0,0.0,27.0,0.0418,0,0.0,-2204.7239309937154,0.0,18000.0,0.0,18943.515804563012,0.0,0.464552714486088,0.4336992724205989,-0.48993865133193676,0.0024046241357046916,-1,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 01:15:00,5,paper_like_mpc_tes,2193.7116076443867,18000.0,0.0,26.769154760876006,0.0418,0,0.0,-2193.7116076443867,0.0,18000.0,0.0,18943.515804563012,0.0,0.4336992724205989,0.4030142060115499,-0.4874914683654193,0.0024471829665174694,-1,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 01:30:00,6,paper_like_mpc_tes,2182.554926015625,18000.0,0.0,26.53073372946036,0.0418,0,0.0,-2182.554926015625,0.0,18000.0,0.0,18943.515804563012,0.0,0.4030142060115499,0.372499436047216,-0.48501220578125,0.002479262584169306,-1,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 01:45:00,7,paper_like_mpc_tes,2171.3016607309687,18000.0,0.0,26.285757861212645,0.0418,0,0.0,-2171.3016607309687,0.0,18000.0,0.0,18943.515804563012,0.0,0.372499436047216,0.34215621881904007,-0.4825114801624375,0.0025007256188124827,-1,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 02:00:00,8,paper_like_mpc_tes,2160.0,18000.0,0.0,26.035276180410083,0.0418,0,0.0,-2160.0,0.0,18000.0,0.0,18943.515804563012,0.0,0.34215621881904007,0.31198514070963057,-0.48,0.0025114801624375183,-1,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 02:15:00,9,paper_like_mpc_tes,2148.6983392690313,18000.0,0.0,25.780361288064512,0.0418,0,0.0,-2148.6983392690313,0.0,18000.0,0.0,18943.515804563012,0.0,0.31198514070963057,0.2819861156494281,-0.4774885198375625,0.0025114801624374627,-1,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 02:30:00,10,paper_like_mpc_tes,2137.445073984375,18000.0,0.0,25.522104768880208,0.0418,0,0.0,-2137.445073984375,0.0,18000.0,0.0,18943.515804563012,0.0,0.2819861156494281,0.2521583854529315,-0.47498779421875004,0.0025007256188124827,-1,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 02:45:00,11,paper_like_mpc_tes,2126.2883923556133,18000.0,0.0,25.26161251692057,0.0418,0,0.0,-2126.2883923556133,0.0,18000.0,0.0,18943.515804563012,0.0,0.2521583854529315,0.22250052303304377,-0.47250853163458073,0.002479262584169306,-1,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 03:00:00,12,paper_like_mpc_tes,2115.2760690062846,18000.0,0.0,25.0,0.0418,0,0.0,-2115.2760690062846,0.0,18000.0,0.0,18943.515804563012,0.0,0.22250052303304377,0.1930104384797733,-0.47006134866806326,0.0024471829665174694,-1,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 03:15:00,13,paper_like_mpc_tes,2104.4552603956135,18000.0,0.0,24.73838748307943,0.0418,0,0.0,-2104.4552603956135,0.0,18000.0,0.0,18943.515804563012,0.0,0.1930104384797733,0.16368538797726104,-0.46765672453235857,0.0024046241357046916,-1,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 03:30:00,14,paper_like_mpc_tes,2093.8723028873123,18000.0,0.0,24.477895231119792,0.0418,0,1114.4170424916983,-979.455260395614,230.416547353954,18230.416547353954,0.0,18943.515804563012,0.0,0.16368538797726104,0.15,-0.21765672453235868,0.2499999999999999,0,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 03:45:00,15,paper_like_mpc_tes,2083.5725143301565,18000.0,0.0,24.219638711935488,0.0418,0,2114.0070882887658,30.434573958609235,356.3648931243845,18356.364893124384,0.0,18943.515804563012,0.0,0.15,0.1503477024160918,0.006763238657468719,0.2244199631898274,0,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 04:00:00,16,paper_like_mpc_tes,2073.6,18000.0,0.0,23.964723819589917,0.0418,0,3229.03457395861,1155.4345739586101,496.85835631878484,18496.858356318786,0.0,18943.515804563012,0.0,0.1503477024160918,0.1663202309809755,0.2567632386574689,0.2500000000000002,0,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 04:15:00,17,paper_like_mpc_tes,2063.997463734213,18000.0,0.0,23.714242138787352,0.0418,0,4344.432037692825,2280.4345739586124,637.398436749296,18637.398436749296,0.0,18943.515804563012,0.0,0.1663202309809755,0.1979097732815769,0.5067632386574694,0.2500000000000005,0,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 04:30:00,18,paper_like_mpc_tes,2054.806025067293,18000.0,0.0,23.46926627053964,0.0418,0,5460.240599025906,3405.434573958613,777.9903154772642,18777.990315477266,0.0,18943.515804563012,0.0,0.1979097732815769,0.24510852081102805,0.7567632386574695,0.2500000000000001,0,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 04:45:00,19,paper_like_mpc_tes,2046.065043150708,18000.0,0.0,23.230845239123994,0.0418,0,6546.065043150708,4500.0,914.8041954369893,18914.80419543699,0.0,18943.515804563012,0.0,0.24510852081102805,0.3074859665506226,1.0,0.24323676134253047,0,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 05:00:00,20,paper_like_mpc_tes,2037.8119482109646,18000.0,40.8,23.0,0.0418,0,6537.811948210965,4500.0,913.7643054745816,18872.964305474583,0.0,18943.515804563012,0.0,0.3074859665506226,0.3698322235673473,1.0,0.0,0,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
2025-07-01 05:15:00,21,paper_like_mpc_tes,2030.082081267633,18000.0,40.8,22.77771906792159,0.0418,0,6530.082081267633,4500.0,912.7903422397218,18871.990342239722,0.0,18943.515804563012,0.0,0.3698322235673473,0.43214730745556373,1.0,0.0,0,optimal,0.44329750002361834,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38712.05276401339
