case_id,controller,steps,cost_total,energy_cost,whole_facility_energy_cost,plant_energy_cost,peak_slack_penalty_cost,objective_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,peak_cap_success_flag,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_discharge_during_cp_kwh_th,TES_charge_during_valley_kwh_th,grid_reduction_during_cp_kwh,cp_hours,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count,plant_tracking_error_abs_max_kw_th
strict_cap_0p97_paper_like_mpc_tes,paper_like_mpc_tes,96,38810.06505954878,38810.06505954878,38810.06505954878,575.9073155487816,358953970.95772314,359020781.0227827,418751.44390163454,7095.043901634556,20343.6,0.0,18805.748637190154,973.3338211901558,3589.5397095772314,False,0.5,0.5,0.15,0.35,-0.35,0.14999999999999997,0.85,0,18801.856611192867,24689.127233140833,0.0,9375.784813752012,0.0,3.0,0.06766122590336192,0.10271175840055678,0.035050532497194864,5.734839399985503,5.734839399985503,optimal,strict,True,,3.019806626980426e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2500000000000174,0,0,0.0
