step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command
2705,11345,2024-04-29 04:15:00,0.23640060371012547,10.739984782225031,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1844.6149394576255,10.307226300618364,26.211520083576865,15.0,11.150555471497391,2541.5243580595725,8722.255551563621,10829.764021766625,10829.764021766625,0.0,10829.764021766625,78.51578915780803,0.029,-0.32639492511682594
2706,11346,2024-04-29 04:30:00,0.2914328954254162,10.446662667382531,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1711.3967587256848,10.045297715398652,26.208534131534318,15.0,11.150555471497391,2541.5243580595725,8587.039566809852,10829.680263921091,10829.680263921093,0.0,10829.680263921091,78.51518191342791,0.029,-0.32639492511682594
2707,11347,2024-04-29 04:45:00,0.3424729569904514,10.174619139240894,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-1587.8229378562205,9.802368812707126,26.206731860831873,15.0,11.150555471497391,2541.5243580595725,8462.087541797737,10829.665810624874,10829.665810624874,0.0,10829.665810624874,78.51507712703034,0.029,-0.32639492511682583
2708,11348,2024-04-29 05:00:00,0.38981057915970674,9.922309613078763,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1473.2090618503562,9.577056973733011,26.208886534414535,15.3,11.272431150944788,2509.2939342494196,8345.069100647637,10797.430618916342,10797.430618916344,15.54,10781.89061891634,78.16870698714348,0.029,-0.32639492511682594
2709,11349,2024-04-29 05:15:00,0.43371486764473416,9.688299755453567,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1366.8932287438377,9.36808369477564,26.2128160403113,15.6,11.390609773202428,2476.950325435822,8237.505117476998,10765.120193502064,10765.120193502064,0.0,10765.120193502064,78.04712140288997,0.029,-0.3263949251168261
2710,11350,2024-04-29 05:30:00,0.47443533161449436,9.471259682494745,-0.32639492511682566,0.45,0.0,0.0,1.0,1.0,0.0,-1268.272571629868,9.174264005646108,26.217551523006815,15.899999999999999,11.505020289019534,2447.097271738636,8138.223884390658,10735.317454617638,10735.31745461764,0.0,10735.317454617638,77.83105154597787,0.029,-0.32639492511682566
2711,11351,2024-04-29 05:45:00,0.5122029549905671,9.269958249900277,-0.13052597581617814,0.45,0.0,0.0,1.0,1.0,0.0,-1176.790968242124,8.994498877886137,26.22271360268976,16.2,11.61560373761812,2419.4735420028787,8046.356634278541,10707.751205586468,10707.75120558647,0.0,10707.751205586468,77.6311962405019,0.029,-0.13052597581617814
2712,11352,2024-04-29 06:00:00,0.5472318953506696,9.08325399778093,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-1091.9323928013114,8.827769008361162,26.22219469579495,15.899999999999999,11.621307875244156,2394.743894641064,7964.114130420289,10683.076757752922,10683.076757752922,397.38,10285.696757752923,74.5713014937087,0.029,-0.32639492511682583
2713,11353,2024-04-29 06:15:00,0.5797207765997483,8.910088260723342,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1013.2179272544367,8.67312879179457,26.21925813780214,15.6,11.619176229098775,2371.402448181636,7886.488316658754,10659.725477128744,10659.725477128748,0.0,10659.725477128744,77.2830097091834,0.029,-0.3263949251168261
2714,11354,2024-04-29 06:30:00,0.6098538373268683,8.749479047047792,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-940.2031728416828,8.529701360606316,26.21537575828647,15.3,11.60941614713593,2349.5561232957552,7813.834775246355,10630.03708661223,10630.037086612234,0.0,10630.03708661223,77.06776887793868,0.029,-0.32639492511682583
2715,11355,2024-04-29 06:45:00,0.6378019602821086,8.600515551696361,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-872.4758609891036,8.396673520289967,26.211150415889662,15.0,11.592252633428341,2329.2202194563542,7746.2043870930875,10601.847012549297,10601.847012549297,0.0,10601.847012549297,76.8633908409824,0.029,-0.32639492511682583
2716,11356,2024-04-29 07:00:00,0.6637236129095083,8.46235314319232,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-809.6534597634633,8.273291091389193,26.20983292006011,15.75,12.03602722937736,2309.9516380100945,7682.123554853484,10488.890855582322,10488.890855582322,1564.74,8924.150855582322,64.70009370297184,0.029,-0.32639492511682583
2717,11357,2024-04-29 07:15:00,0.6877657589356968,8.334208504872736,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-751.3811230131872,8.158854736412822,26.20982177473804,16.5,12.466438489073985,2292.307733295644,7623.44585191974,10431.980581945385,10431.980581945387,0.0,10431.980581945385,75.63185921910404,0.029,-0.3263949251168261
2718,11358,2024-04-29 07:30:00,0.7100646862325238,8.215355222380648,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-697.3296302701197,8.052715777587688,26.21037314659693,17.25,12.883084624932353,2276.069671595373,7569.443510822992,10382.060003250912,10382.060003250916,0.0,10382.060003250912,75.26993502356912,0.029,-0.32639492511682583
2719,11359,2024-04-29 07:45:00,0.7307467906293024,8.105119605945818,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-647.1935198774128,7.954272556256573,26.21115331193402,18.0,13.285536942035515,2261.0737033575324,7519.571955534937,10336.883363713323,10336.883363713327,0.0,10336.883363713323,74.9424043869216,0.029,-0.32639492511682594
2720,11360,2024-04-29 08:00:00,0.7499293091255497,8.00287678236082,1.0,0.45,0.0,1.0,1.0,0.0,6517.539855328026,-41.954807579853075,8.888994341346283,30.364026858263127,18.55,13.470631859883389,0.0,0.0,6903.624921757077,6903.624921757077,2743.98,4159.644921757077,155.98668456589039,0.15,1.0
2721,11361,2024-04-29 08:15:00,0.5968830870201646,8.818613146182523,-0.3263949251168261,0.45,0.0,1.0,1.0,0.0,7487.119213698853,-48.915373359152944,9.915336179576652,28.4089738468436,19.1,13.642239885309392,0.0,0.0,6947.963171885088,6947.963171885089,0.0,6947.963171885088,50.37273299616689,0.029,-0.3263949251168261
2722,11362,2024-04-29 08:30:00,0.40294158299802524,9.852321362620525,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1485.8134548113705,9.70384133744718,26.306376078246057,19.65,13.799868091218945,2522.8816608993407,8391.995223066378,10700.46842894323,10700.468428943228,0.0,10700.46842894323,77.57839610983842,0.029,-0.32639492511682594
