case_id,controller,steps,cost_total,energy_cost,whole_facility_energy_cost,plant_energy_cost,peak_slack_penalty_cost,objective_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,peak_cap_success_flag,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_discharge_during_cp_kwh_th,TES_charge_during_valley_kwh_th,grid_reduction_during_cp_kwh,cp_hours,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count,plant_tracking_error_abs_max_kw_th
representative_storage_priority_tes,storage_priority_tes,96,39272.07566877456,39272.07566877456,39272.07566877456,540.6899087745512,0.0,39272.07566877456,419096.94719343295,7440.547193433007,20343.6,0.0,18940.0464,0.0,0.0,True,0.5,0.5,0.15,0.35,-0.35,0.15,0.849594530547207,0,6548.152746165608,12371.905179236972,0.0,6526.55274616561,0.0,3.0,0.04207378713806721,0.1545709835758428,0.1124971964377756,0.00034819997381418943,0.00034819997381418943,storage_priority,fixed,True,,0.0,,0.6184899993777471,6,0,0.0
