case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count
paper_like_mpc_tes,paper_like_mpc_tes,96,19162.45679351464,19162.45679351464,211.03532351464037,434191.1801211945,7277.0801211944945,5085.9,0.0,18950.88618276389,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.14999999999999997,0.5,0,34675.756990163485,34475.43856798495,0.028999999999999995,0.053522633509638116,0.024522633509638122,0.18013339999015443,0.18013339999015443,optimal,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.5184000000000002,55,0
