step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command,controller,price_per_kwh_action,pv_kw_action,soc_action,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
2431,28639,2024-10-26 07:45:00,0.40838635213848834,9.823300743101857,-0.7677433095070911,0.45,0.0,0.0,1.0,1.0,0.0,-1428.215164435096,9.488598811940658,25.511854329183553,17.0,16.999999233248854,2524.3661049271927,8306.382821500196,10489.17412139101,10489.17412139101,0.0,10489.17412139101,76.04651238008482,0.029,-0.7677433095070911,default_mpc,0.029,0.0,0.40838635213848834,-0.7677433095070911,0.0,10297.768525580605,optimal_relaxed_modes,0.0012146000226493925,False,,3454.84489278191,-0.7677433095070911
2432,28640,2024-10-26 08:00:00,0.45094891921841274,9.59644226056586,1.0,0.45,0.0,1.0,1.0,0.0,6566.50766180643,-42.425764427013014,10.364292089386435,33.124303166179665,17.3,16.986994581836072,0.0,0.0,6904.516980924112,6904.516980924112,992.7,5911.816980924113,221.69313678465423,0.15,1.0,default_mpc,0.15,992.7,0.45094891921841274,1.0,0.0,2349.1297670030144,optimal_relaxed_modes,0.0013227000017650425,False,,-4500.0,1.0
2433,28641,2024-10-26 08:15:00,0.3140843211066601,10.325930568501501,-0.7657269777733094,0.45,0.0,1.0,1.0,0.0,6842.487195305944,-45.4833697376005,11.46645643902081,29.580818979810005,17.6,16.96551007553394,0.0,0.0,6985.6880140407975,6985.688014040797,0.0,6985.6880140407975,50.64623810179578,0.029,-0.7657269777733094,default_mpc,0.029,0.0,0.3140843211066601,-0.7657269777733094,0.0,10297.768525580605,optimal_relaxed_modes,0.0018521000165492296,False,,3445.7713999798925,-0.7657269777733094
2434,28642,2024-10-26 08:30:00,0.13208544863485908,11.295984558776201,-0.7654739215417993,0.45,0.0,0.0,1.0,1.0,0.0,-2203.962936601364,11.152976726496469,25.637277261539367,17.9,16.935276885422294,2640.49205693203,9205.99655265389,10699.364193048068,10699.364193048068,0.0,10699.364193048068,77.5703903995985,0.029,-0.7654739215417993,default_mpc,0.029,0.0,0.13208544863485908,-0.7654739215417993,0.0,10297.768525580605,optimal_relaxed_modes,0.0011799999920185655,False,,3444.6326469380965,-0.7654739215417993
2435,28643,2024-10-26 08:45:00,0.15364732358757652,11.181059765278217,-0.7644811905411059,0.45,0.0,0.0,1.0,1.0,0.0,-2047.5336657921612,10.82968745949503,25.493608687535016,18.2,16.896006197420085,2639.399587098202,8951.401695921239,10659.632932136483,10659.632932136483,0.0,10659.632932136483,77.2823387579895,0.029,-0.7644811905411059,default_mpc,0.029,0.0,0.15364732358757652,-0.7644811905411059,0.0,10297.768525580605,optimal_relaxed_modes,0.0018020999850705266,False,,3440.1653574349766,-0.7644811905411059
2436,28644,2024-10-26 09:00:00,0.21370108995144127,10.860973190558818,-0.7673985771920343,0.45,0.0,0.0,1.0,1.0,0.0,-1957.8220090957782,10.529827150743813,25.48316866978394,18.65,17.329618034215475,2650.6680096462887,8840.966230424377,10619.874517110318,10619.874517110318,1955.16,8664.714517110318,324.9267943916369,0.15,-0.7673985771920343,default_mpc,0.15,1955.16,0.21370108995144127,-0.7673985771920343,0.0,10297.768525580605,optimal_relaxed_modes,0.0013546000118367374,False,,3453.2935973641543,-0.7673985771920343
2437,28645,2024-10-26 09:15:00,0.2480532077205123,10.67787640284967,-0.7687503454503102,0.45,0.0,0.0,1.0,1.0,0.0,-1816.3939933876106,10.251720248378785,25.49085117272028,19.1,17.763268044505935,2656.7631132314227,8692.960439407965,10606.066174445677,10606.066174445677,0.0,10606.066174445677,76.89397976473117,0.029,-0.7687503454503102,default_mpc,0.029,0.0,0.2480532077205123,-0.7687503454503102,0.0,10297.768525580605,optimal_relaxed_modes,0.0014298000023700297,False,,3459.376554526396,-0.7687503454503102
2438,28646,2024-10-26 09:30:00,0.30224590797982587,10.389029310467528,-0.7692384714687726,0.45,0.0,0.0,1.0,1.0,0.0,-1685.2039922616134,9.993788023045761,25.502112097892674,19.55,18.196949771455365,2625.6347871752314,8558.77313405387,10549.03496876543,10549.03496876543,0.0,10549.03496876543,76.48050352354937,0.029,-0.7692384714687726,default_mpc,0.029,0.0,0.30224590797982587,-0.7692384714687726,0.0,10297.768525580605,optimal_relaxed_modes,0.0019190000020898879,False,,3461.5731216094764,-0.7692384714687726
2439,28647,2024-10-26 09:45:00,0.3525072525872992,10.121136343709695,-0.769371814332636,0.45,0.0,0.0,1.0,1.0,0.0,-1563.512385544758,9.754565842320648,25.515538463009108,20.0,18.630682539811264,2598.566083421258,8435.48437033119,10498.222741557352,10498.222741557356,0.0,10498.222741557352,76.1121148762908,0.029,-0.769371814332636,default_mpc,0.029,0.0,0.3525072525872992,-0.769371814332636,0.0,10297.768525580605,optimal_relaxed_modes,0.001358899986371398,False,,3462.1731644968622,-0.769371814332636
2440,28648,2024-10-26 10:00:00,0.399122600595601,9.872676538825447,1.0,0.45,0.0,1.0,1.0,0.0,6701.558828977134,-45.99181303487094,10.647220120281741,28.805750245434343,20.5,18.9645966242892,0.0,0.0,6904.520590107636,6904.520590107636,2013.12,4891.400590107636,183.42752212903636,0.15,1.0,default_mpc,0.15,2013.12,0.399122600595601,1.0,0.0,2341.5554030659223,optimal_relaxed_modes,0.0010925999958999455,False,,-4500.0,1.0
