step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
1360,27568,2024-10-15 04:00:00,default_mpc,0.029,0.0,0.14084483318906016,-0.7692965476254762,0.0,10297.768525580605,optimal_relaxed_modes,0.0013755999971181154,False,,3461.834464314643,-0.7692965476254762
1361,27569,2024-10-15 04:15:00,default_mpc,0.029,0.0,0.17736969846297154,-0.7686075724214024,0.0,10297.768525580605,optimal_relaxed_modes,0.0011775000020861626,False,,3458.734075896311,-0.7686075724214024
1362,27570,2024-10-15 04:30:00,default_mpc,0.029,0.0,0.2366861133090161,-0.7683398601762909,0.0,10297.768525580605,optimal_relaxed_modes,0.0014161000144667923,False,,3457.5293707933088,-0.7683398601762909
1363,27571,2024-10-15 04:45:00,default_mpc,0.029,0.0,0.29169917557263586,-0.7682454709285289,0.0,10297.768525580605,optimal_relaxed_modes,0.001351400016574189,False,,3457.10461917838,-0.7682454709285289
1364,27572,2024-10-15 05:00:00,default_mpc,0.029,0.0,0.3427213287126898,-0.14204791212087042,0.0,7486.345730412401,optimal_relaxed_modes,0.0011798999912571162,False,,639.2156045439169,-0.14204791212087042
1365,27573,2024-10-15 05:15:00,default_mpc,0.029,0.0,0.3900423363962393,1.0,0.0,2350.1577823475,optimal_relaxed_modes,0.0014171999937389046,False,,-4500.0,1.0
1366,27574,2024-10-15 05:30:00,default_mpc,0.029,0.0,0.26322069748671567,-0.765859039986512,0.0,10297.768525580605,optimal_relaxed_modes,0.0018371999904047698,False,,3446.365679939304,-0.765859039986512
1367,27575,2024-10-15 05:45:00,default_mpc,0.029,0.0,0.10387983735688397,-0.7657456200616231,0.0,10297.768525580605,optimal_relaxed_modes,0.0015369000029750168,False,,3445.8552902773035,-0.7657456200616231
1368,27576,2024-10-15 06:00:00,default_mpc,0.029,0.0,0.11361949848269558,-0.7684170595725213,0.0,10297.768525580605,optimal_relaxed_modes,0.0014900999958626926,False,,3457.876768076346,-0.7684170595725213
1369,27577,2024-10-15 06:15:00,default_mpc,0.029,0.0,0.1775576644460316,-0.7696320165368337,0.0,10297.768525580605,optimal_relaxed_modes,0.0011199000000488013,False,,3463.3440744157515,-0.7696320165368337
1370,27578,2024-10-15 06:30:00,default_mpc,0.029,0.0,0.21349658602181798,-0.7700860419042205,0.0,10297.768525580605,optimal_relaxed_modes,0.0014925000141374767,False,,3465.3871885689923,-0.7700860419042205
1371,27579,2024-10-15 06:45:00,default_mpc,0.029,0.0,0.2701924250719853,-0.7702250305305864,0.0,10297.768525580605,optimal_relaxed_modes,0.001329899998381734,False,,3466.012637387639,-0.7702250305305864
1372,27580,2024-10-15 07:00:00,default_mpc,0.029,84.78,0.3227751241002441,-0.7688781047897262,0.0,10297.768525580605,optimal_relaxed_modes,0.0011421000235714018,False,,3459.951471553768,-0.7688781047897262
1373,27581,2024-10-15 07:15:00,default_mpc,0.029,0.0,0.371543248789545,-0.7682255597239238,0.0,10297.768525580605,optimal_relaxed_modes,0.001651700004003942,False,,3457.0150187576573,-0.7682255597239238
