case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count,plant_tracking_error_abs_max_kw_th
representative_paper_like_mpc_tes,paper_like_mpc_tes,96,39180.986283634,39180.986283634,449.60052363400666,418982.0750378973,7325.675037897316,20343.6,0.0,18945.52965776028,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.15,0.85,0,34686.69005309242,34279.26911739944,0.06102676505512386,0.11241638482300602,0.05138961976788216,0.07359869999345392,0.07359869999345392,optimal,strict,True,,1.5543122344752192e-15,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.4992,22,0,0.0
