timestamp,step,solve_status,objective_value,solve_time_s,mip_gap,mode_index,predicted_peak_grid_kw,episode_peak_grid_so_far_kw
2025-07-01 00:00:00,0,optimal,13943.32685293024,0.049699600000167266,7.127591986905888e-05,-1,21090.0,18000.0
2025-07-01 00:15:00,1,optimal,13952.301041797582,0.07876889999897685,0.00012014784013221326,-1,21089.999999999938,18000.0
2025-07-01 00:30:00,2,optimal,13961.676208753712,0.09470400000282098,0.00016777905251726845,-1,21090.0,18000.0
2025-07-01 00:45:00,3,optimal,13968.934086160816,0.029347799994866364,3.0367260564577624e-05,-1,21090.0,18000.0
2025-07-01 01:00:00,4,optimal,13979.090311559801,0.0893620999995619,8.44850635426235e-05,-1,21090.000000000004,18000.0
2025-07-01 01:15:00,5,optimal,14233.811123820173,0.025983600004110485,0.0037619555501551454,-1,21049.2,18000.0
2025-07-01 01:30:00,6,optimal,14387.433418415176,0.027096200006781146,0.0003047971997130867,-1,21049.2,18000.0
2025-07-01 01:45:00,7,optimal,14619.950552092818,0.024601700002676807,0.0023032998495488657,-1,21049.2,18000.0
2025-07-01 02:00:00,8,optimal,14857.067202882869,0.0254341999971075,0.004516362591200349,-1,21090.0,18000.0
2025-07-01 02:15:00,9,optimal,15016.042727994534,0.025584700008039363,1.1518796445168528e-05,-1,21090.0,18000.0
2025-07-01 02:30:00,10,optimal,15242.742664211068,0.026131499995244667,2.5003304595065222e-05,-1,21090.0,18000.0
2025-07-01 02:45:00,11,optimal,15469.983895776222,0.025090900002396666,3.407724835442322e-05,-1,21090.0,18000.0
2025-07-01 03:00:00,12,optimal,15722.956893787818,0.0844747999944957,0.00035410918082385325,2,21090.0,21090.0
2025-07-01 03:15:00,13,optimal,15957.431692646247,0.09206379999523051,0.00030357149158574925,2,21090.0,21090.0
2025-07-01 03:30:00,14,optimal,16197.958081526465,0.10715310000523459,0.0002651310614119783,2,21090.0,21090.0
2025-07-01 03:45:00,15,optimal,16479.9537799382,0.039818799996282905,0.0027053341447769563,2,21049.2,21090.0
2025-07-01 04:00:00,16,optimal,16739.57331716636,0.035736300007556565,0.002960076315352725,2,21090.0,21090.0
2025-07-01 04:15:00,17,optimal,17046.649841743336,0.01956459999200888,0.0025332601017475677,2,21090.0,21090.0
2025-07-01 04:30:00,18,optimal,17321.51671771946,0.05689760000677779,0.0001967568587038314,2,21090.0,21090.0
2025-07-01 04:45:00,19,optimal,17638.426029489026,0.10126929999387357,0.0002472012178668915,2,21090.0,21090.0
2025-07-01 05:00:00,20,optimal,17956.593140965593,0.1220166999992216,0.00029098794128304113,2,21049.2,21090.0
2025-07-01 05:15:00,21,optimal,18590.897223765143,0.09497869999904651,0.00033361789763150155,2,21049.2,21090.0
2025-07-01 05:30:00,22,optimal,19226.464548908214,0.12856349999492522,0.00038137810436994973,2,21049.2,21090.0
2025-07-01 05:45:00,23,optimal,19866.252107146232,0.03908299999602605,0.000583700980318914,2,21049.2,21090.0
2025-07-01 06:00:00,24,optimal,20496.373686475305,0.02072050000424497,0.0002504286169208009,2,20842.62,21090.0
