case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_final,soc_delta,soc_min,soc_max,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,max_signed_du,signed_valve_violation_count,grid_balance_violation_count
paper_like_mpc_tes,paper_like_mpc_tes,96,19206.20272397262,19206.20272397262,254.78125397261914,435147.17601801775,8233.07601801778,5085.9,0.0,18941.25631956949,0.0,0.0,0.5,0.5,0.0,0.14999999999999997,0.85,20213.895591149456,19747.73671799247,0.03000838020621198,0.06786932953692036,0.03786094933070838,1.2750407999847084,1.2750407999847084,optimal,0.2500000000000004,0,0
