case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count,plant_tracking_error_abs_max_kw_th
representative_storage_priority_neutral_tes,storage_priority_neutral_tes,96,39319.12369588691,39319.12369588691,587.7379358869097,419908.16166629497,8251.761666295039,20343.6,0.0,18940.0464,0.0,0.0,0.5,0.5,0.49999999999999983,1.6653345369377348e-16,-1.6653345369377348e-16,0.48931971683015135,0.8500000099999994,0,12986.362848245204,12371.905179236972,0.04996800358552125,0.1545709835758428,0.10460297999032156,0.0002737000468187034,0.0002737000468187034,storage_priority_neutral,fixed,True,,0.0,,1.0,9,0,0.0
